Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring
T194,F587,C162,IAH,PHX,47210,54500,7290,5490,1620,200,160,13:06 -> 15:08
T194,F588,C153,PHX,IAH,56659,63949,7290,5490,1620,200,160,15:44 -> 17:45
T194,F589,C149,IAH,DEN,68200,74441,6241,4441,1387,200,160,18:56 -> 20:40
T195,F590,C208,SEA,PHX,20100,28114,8014,6214,1781,120,96,05:35 -> 07:48
T195,F591,C171,PHX,SEA,51539,59553,8014,6214,1781,120,96,14:18 -> 16:32
T195,F592,C86,SEA,PHX,64751,72765,8014,6214,1781,120,96,17:59 -> 20:12
T195,F593,C27,PHX,SEA,76704,84718,8014,6214,1781,120,96,21:18 -> 23:31
T196,F594,C209,LAX,DEN,20820,27052,6232,4432,1385,120,96,05:47 -> 07:30
T196,F595,C156,DEN,DFW,53857,58501,4644,2844,1032,120,96,14:57 -> 16:15
T196,F596,C58,DFW,PHX,85151,91419,6268,4468,1393,120,96,23:39 -> 01:23 (+1)
T197,F597,C210,LAS,IAH,20040,28869,8829,7029,1962,200,160,05:34 -> 08:01
T197,F598,C202,IAH,CLT,58706,65303,6597,4797,1466,200,160,16:18 -> 18:08
T198,F599,C211,IAH,ATL,20160,25141,4981,3181,1107,200,160,05:36 -> 06:59
T198,F600,C183,ATL,JFK,47176,52675,5499,3699,1222,200,160,13:06 -> 14:37
T199,F601,C212,JFK,ORD,20040,25381,5341,3541,1187,160,128,05:34 -> 07:03
T199,F602,C178,ORD,LAS,58254,69193,10939,9139,2431,160,128,16:10 -> 19:13
