Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I1167,F189-F532,PHX,MIA,46147,69263,9
I1168,F354-F532,JFK,MIA,20340,69263,33
I1169,F459-F532,DFW,MIA,19800,69263,17
I1170,F522-F532,SFO,MIA,38481,69263,13
I1171,F532,ORD,MIA,60578,69263,11
I1172,F25-F533,IAH,ATL,57157,85693,26
I1173,F176-F533,IAH,ATL,19980,85693,18
I1174,F245-F533,DFW,ATL,61342,85693,43
I1175,F533,MIA,ATL,81378,85693,9
I1176,F534,MIA,DFW,20640,28749,128
I1177,F179-F535,CLT,DEN,20100,41240,18
I1178,F402-F535,LAX,DEN,19800,41240,50
I1179,F535,DFW,DEN,36596,41240,60
I1180,F283-F536,MIA,DFW,20940,61327,20
I1181,F372-F536,PHX,DFW,20340,61327,54
I1182,F536,DEN,DFW,56683,61327,54
I1183,F537,JFK,MIA,20820,28726,160
I1184,F538,MIA,JFK,35578,43484,160
I1185,F539,JFK,MIA,60228,68134,160
I1186,F540,LAX,DEN,20940,27172,96
I1187,F28-F541,SFO,SEA,35278,69203,1
I1188,F66-F541,LAX,SEA,20580,69203,6
I1189,F83-F541,DFW,SEA,46099,69203,14
I1190,F424-F541,JFK,SEA,20100,69203,11
I1191,F541,DEN,SEA,61801,69203,64
I1192,F542,SFO,DEN,19860,26844,160
I1193,F51-F543,IAH,SFO,19920,43084,3
I1194,F210-F543,LAS,SFO,19860,43084,63
I1195,F283-F543,MIA,SFO,20940,43084,16
I1196,F323-F543,JFK,SFO,19920,43084,56
I1197,F543,DEN,SFO,36100,43084,22
I1198,F154-F544,ORD,DEN,20760,59647,40
I1199,F544,SFO,DEN,52663,59647,120
I1200,F545,IAH,CLT,20400,26997,160
I1201,F546,CLT,JFK,33688,37603,160
I1202,F121-F398-F547,ORD,DFW,43823,81883,13
I1203,F202-F442-F547,LAS,DFW,43606,81883,20
I1204,F516-F547,ATL,DFW,35857,81883,3
I1205,F547,JFK,DFW,71830,81883,122
I1206,F548,MIA,IAH,19980,26950,65
I1207,F549,IAH,SFO,28841,40662,128
I1208,F173-F550,DFW,SEA,20400,75349,19
I1209,F09-F320-F550,IAH,SEA,19920,75349,2
I1210,F320-F550,ORD,SEA,29828,75349,18
I1211,F499-F550,ORD,SEA,38798,75349,3
I1212,F550,SFO,SEA,70431,75349,86
I1213,F01-F551,DFW,SFO,51004,82648,26
I1214,F327-F551,LAX,SFO,31060,82648,24
I1215,F551,SEA,SFO,77730,82648,78
I1216,F552,DEN,ORD,20220,26637,128
I1217,F21-F553,IAH,LAX,20220,63175,1
I1218,F285-F553,MIA,LAX,20160,63175,28
I1219,F408-F553,MIA,LAX,20160,63175,5
I1220,F553,ORD,LAX,50566,63175,92
I1221,F149-F554,IAH,DFW,56901,78246,56
I1222,F51-F247-F554,IAH,DFW,19920,78246,1
I1223,F408-F553-F554,MIA,DFW,20160,78246,2
I1224,F554,LAX,DFW,69323,78246,69
I1225,F555,PHX,ATL,20400,31870,96
I1226,F170-F556,LAS,JFK,20940,48022,10
I1227,F279-F556,LAS,JFK,19800,48022,62
I1228,F556,ATL,JFK,42523,48022,24
I1229,F217-F460-F557,SEA,DFW,20700,60124,6
I1230,F495-F557,MIA,DFW,30041,60124,54
I1231,F557,JFK,DFW,50071,60124,32
I1232,F558,DEN,ATL,19860,28527,128
I1233,F37-F559,ORD,DEN,20640,56132,1
I1234,F195-F559,LAS,DEN,19800,56132,24
I1235,F242-F559,ORD,DEN,39769,56132,40
I1236,F330-F559,LAS,DEN,19980,56132,16
I1237,F382-F559,LAS,DEN,20460,56132,39
I1238,F559,ATL,DEN,47465,56132,8
I1239,F48-F560,LAX,ATL,38805,71808,4
I1240,F75-F560,CLT,ATL,20460,71808,1
I1241,F246-F560,LAX,ATL,20340,71808,7
I1242,F283-F560,MIA,ATL,20940,71808,10
I1243,F394-F560,PHX,ATL,20460,71808,44
I1244,F430-F560,SEA,ATL,20280,71808,33
I1245,F560,DEN,ATL,63141,71808,29
I1246,F561,IAH,SFO,20460,32281,128
I1247,F562,SFO,IAH,51192,63013,128
I1248,F563,JFK,ORD,20280,25621,128
I1249,F166-F564,ATL,JFK,19980,33177,3
I1250,F564,ORD,JFK,27836,33177,125
I1251,F151-F565,ATL,ORD,20460,61502,43
I1252,F462-F565,DEN,ORD,19920,61502,40
I1253,F565,JFK,ORD,56161,61502,45
I1254,F21-F566,IAH,JFK,20220,69331,1
I1255,F60-F566,CLT,JFK,20700,69331,1
I1256,F120-F566,SEA,JFK,20580,69331,1
I1257,F179-F215-F566,CLT,JFK,20100,69331,19
I1258,F215-F566,DFW,JFK,46018,69331,8
I1259,F483-F566,LAS,JFK,20040,69331,74
I1260,F566,ORD,JFK,63990,69331,24
I1261,F567,DFW,CLT,20280,27043,96
I1262,F568,CLT,JFK,48793,52708,96
I1263,F406-F569,DEN,ATL,35583,83069,31
I1264,F02-F442-F569,LAS,ATL,20040,83069,1
I1265,F217-F460-F569,SEA,ATL,20700,83069,6
I1266,F495-F569,MIA,ATL,30041,83069,26
I1267,F569,JFK,ATL,77570,83069,32
I1268,F570,CLT,DFW,20100,26863,128
I1269,F82-F571,DEN,ORD,38074,57540,15
I1270,F253-F571,PHX,ORD,20160,57540,29
I1271,F480-F571,LAS,ORD,41610,57540,41
I1272,F571,DFW,ORD,51735,57540,29
I1273,F04-F572,JFK,LAS,19980,72534,5
I1274,F42-F572,LAX,LAS,41543,72534,2
I1275,F57-F572,SEA,LAS,20160,72534,2
I1276,F114-F572,LAX,LAS,36712,72534,5
I1277,F215-F572,DFW,LAS,46018,72534,7
I1278,F459-F572,DFW,LAS,19800,72534,14
I1279,F522-F572,SFO,LAS,38481,72534,7
I1280,F571-F572,DFW,LAS,51735,72534,14
I1281,F572,ORD,LAS,61595,72534,72
I1282,F573,LAS,IAH,20160,28989,128
I1283,F35-F574,ATL,LAX,47483,73401,68
I1284,F257-F574,ORD,LAX,38619,73401,37
I1285,F574,IAH,LAX,63434,73401,23
I1286,F575,CLT,IAH,20340,26937,96
I1287,F148-F576,LAX,CLT,20040,57358,38
I1288,F220-F576,LAX,CLT,32803,57358,20
I1289,F259-F576,ATL,CLT,19980,57358,28
I1290,F576,IAH,CLT,50761,57358,10
I1291,F577,MIA,ORD,20460,29145,160
I1292,F94-F578,MIA,SEA,19920,63302,1
I1293,F287-F578,LAX,SEA,20760,63302,4
I1294,F292-F578,DFW,SEA,39609,63302,31
I1295,F578,ORD,SEA,50878,63302,65
I1296,F118-F579,SFO,LAX,70615,87866,37
I1297,F469-F579,ORD,LAX,58609,87866,20
I1298,F578-F579,ORD,LAX,50878,87866,59
I1299,F579,SEA,LAX,80954,87866,44
I1300,F580,PHX,ATL,20340,31810,160
I1301,F37-F581,ORD,PHX,20640,46823,1
I1302,F330-F581,LAS,PHX,19980,46823,5
I1303,F397-F581,JFK,PHX,20220,46823,68
I1304,F581,ATL,PHX,35353,46823,84
I1305,F363-F582,DFW,SEA,21000,62366,43
I1306,F330-F581-F582,LAS,SEA,19980,62366,2
I1307,F582,PHX,SEA,54352,62366,115
I1308,F583,PHX,IAH,20460,27750,160
I1309,F44-F584,JFK,MIA,20640,56915,36
I1310,F52-F584,DEN,MIA,38194,56915,41
I1311,F148-F584,LAX,MIA,20040,56915,29
I1312,F235-F584,JFK,MIA,20340,56915,29
I1313,F347-F584,DEN,MIA,32915,56915,22
I1314,F584,IAH,MIA,49945,56915,3
I1315,F504-F585,DEN,IAH,20700,76733,40
I1316,F585,MIA,IAH,69763,76733,120
I1317,F586,MIA,IAH,20520,27490,160
I1318,F399-F587,MIA,PHX,20820,54500,45
I1319,F587,IAH,PHX,47210,54500,115
I1320,F186-F588,ORD,IAH,40205,63949,4
I1321,F267-F588,ATL,IAH,20220,63949,75
I1322,F363-F588,DFW,IAH,21000,63949,18
I1323,F588,PHX,IAH,56659,63949,63
I1324,F91-F589,LAS,DEN,20520,74441,47
I1325,F145-F589,ATL,DEN,20400,74441,11
I1326,F251-F589,ORD,DEN,47739,74441,11
I1327,F259-F589,ATL,DEN,19980,74441,16
I1328,F548-F589,MIA,DEN,19980,74441,63
I1329,F589,IAH,DEN,68200,74441,12
I1330,F590,SEA,PHX,20100,28114,96
I1331,F591,PHX,SEA,51539,59553,96
I1332,F56-F592,LAS,PHX,53136,72765,27
I1333,F191-F592,LAX,PHX,55415,72765,18
I1334,F230-F592,LAS,PHX,20700,72765,18
I1335,F315-F592,LAX,PHX,38429,72765,7
I1336,F592,SEA,PHX,64751,72765,26
I1337,F36-F593,IAH,SEA,62452,84718,50
I1338,F157-F186-F593,LAS,SEA,19800,84718,22
I1339,F186-F593,ORD,SEA,40205,84718,2
I1340,F14-F266-F593,CLT,SEA,46790,84718,14
I1341,F593,PHX,SEA,76704,84718,8
I1342,F594,LAX,DEN,20820,27052,96
I1343,F81-F595,MIA,DFW,20400,58501,10
I1344,F88-F595,SEA,DFW,21000,58501,6
I1345,F185-F288-F595,PHX,DFW,20700,58501,14
I1346,F487-F595,CLT,DFW,38975,58501,23
I1347,F595,DEN,DFW,53857,58501,43
I1348,F38-F596,ATL,PHX,42097,91419,4
I1349,F87-F596,LAS,PHX,70304,91419,68
I1350,F02-F242-F357-F596,LAS,PHX,20040,91419,1
I1351,F357-F596,ATL,PHX,46081,91419,16
I1352,F516-F547-F596,ATL,PHX,35857,91419,2
I1353,F217-F460-F557-F596,SEA,PHX,20700,91419,4
I1354,F596,DFW,PHX,85151,91419,1
I1355,F597,LAS,IAH,20040,28869,160
I1356,F35-F598,ATL,CLT,47483,65303,28
I1357,F220-F598,LAX,CLT,32803,65303,8
I1358,F598,IAH,CLT,58706,65303,124
I1359,F599,IAH,ATL,20160,25141,160
I1360,F125-F600,ORD,JFK,39369,52675,1
I1361,F330-F600,LAS,JFK,19980,52675,5
I1362,F600,ATL,JFK,47176,52675,154
I1363,F601,JFK,ORD,20040,25381,128
I1364,F04-F602,JFK,LAS,19980,69193,3
I1365,F09-F602,IAH,LAS,19920,69193,1
I1366,F57-F602,SEA,LAS,20160,69193,1
I1367,F06-F76-F602,JFK,LAS,19860,69193,23
I1368,F124-F602,CLT,LAS,31862,69193,3
I1369,F354-F602,JFK,LAS,20340,69193,20
I1370,F370-F602,SFO,LAS,20100,69193,10
I1371,F512-F602,JFK,LAS,34926,69193,29
I1372,F602,ORD,LAS,58254,69193,38
