Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I1175,F381-F586,MIA,JFK,20880,75223,33
I1176,F416-F586,ORD,JFK,48498,75223,5
I1177,F505-F586,ATL,JFK,40424,75223,37
I1178,F535-F586,ATL,JFK,20040,75223,56
I1179,F586,DFW,JFK,65170,75223,7
I1180,F587,PHL,ATL,20340,25159,12
I1181,F89-F588,JFK,DEN,20100,65033,1
I1182,F101-F588,DFW,DEN,20280,65033,26
I1183,F265-F588,IAH,DEN,40493,65033,37
I1184,F504-F588,PHL,DEN,20700,65033,64
I1185,F588,ATL,DEN,56366,65033,12
I1186,F589,IAH,MCO,19980,26154,96
I1187,F590,MCO,PHX,37146,50506,53
I1188,F98-F591,ATL,DEN,48670,68024,35
I1189,F420-F591,SEA,DEN,33238,68024,35
I1190,F591,PHX,DEN,63668,68024,26
I1191,F65-F592,BOS,PHX,20940,78988,4
I1192,F198-F592,SEA,PHX,20820,78988,6
I1193,F240-F592,CLT,PHX,53961,78988,35
I1194,F351-F592,JFK,PHX,47903,78988,50
I1195,F592,DEN,PHX,74632,78988,1
I1196,F593,BOS,MIA,20940,30066,30
I1197,F467-F594,EWR,IAH,20940,44399,45
I1198,F594,MIA,IAH,37429,44399,29
I1199,F233-F595,EWR,DEN,19800,53850,12
I1200,F595,IAH,DEN,47609,53850,34
I1201,F25-F596,DFW,JFK,36449,85663,10
I1202,F276-F596,SFO,JFK,61424,85663,38
I1203,F370-F596,ATL,JFK,54888,85663,8
I1204,F595-F596,IAH,JFK,47609,85663,36
I1205,F596,DEN,JFK,73923,85663,4
I1206,F597,BOS,ORD,21000,27259,7
I1207,F598,ORD,BOS,37335,43594,50
I1208,F599,BOS,ORD,47453,53712,96
I1209,F377-F600,SFO,BOS,20100,68224,6
I1210,F415-F600,IAH,BOS,19920,68224,28
I1211,F484-F600,LAS,BOS,20400,68224,28
I1212,F547-F600,ATL,BOS,35863,68224,22
I1213,F600,ORD,BOS,61965,68224,12
I1214,F410-F601,MCO,ORD,73123,92437,22
I1215,F601,BOS,ORD,86178,92437,74
I1216,F602,DTW,IAH,20880,28665,40
I1217,F08-F603,ORD,PHL,20160,60464,6
I1218,F353-F603,LAX,PHL,20820,60464,21
I1219,F458-F603,ATL,PHL,28983,60464,24
I1220,F603,IAH,PHL,50884,60464,32
I1221,F236-F604,MIA,IAH,55410,83942,50
I1222,F262-F604,MSP,IAH,20760,83942,23
I1223,F604,PHL,IAH,74362,83942,23
I1224,F605,DTW,CLT,20100,23722,59
I1225,F81-F606,EWR,PHX,20460,49181,5
I1226,F251-F606,IAH,PHX,20760,49181,10
I1227,F606,CLT,PHX,36365,49181,145
I1228,F25-F66-F607,DFW,MSP,36449,81752,14
I1229,F66-F607,DEN,MSP,59538,81752,19
I1230,F99-F607,MCO,MSP,20700,81752,16
I1231,F241-F607,CLT,MSP,20640,81752,24
I1232,F271-F607,SFO,MSP,20880,81752,39
I1233,F607,PHX,MSP,72523,81752,48
I1234,F608,PHX,CLT,19980,32796,62
I1235,F243-F609,MSP,PHX,20160,52361,32
I1236,F609,CLT,PHX,39545,52361,22
I1237,F93-F213-F610,MCO,ORD,19860,72592,8
I1238,F230-F610,SFO,ORD,40306,72592,9
I1239,F609-F610,CLT,ORD,39545,72592,25
I1240,F610,PHX,ORD,62184,72592,49
I1241,F611,CLT,DEN,20160,29826,69
I1242,F564-F612,IAH,SFO,20100,46732,21
I1243,F612,DEN,SFO,39748,46732,63
I1244,F21-F613,LAS,DEN,19980,66350,61
I1245,F221-F613,IAH,DEN,20340,66350,8
I1246,F241-F272-F613,CLT,DEN,20640,66350,18
I1247,F613,SFO,DEN,59366,66350,41
I1248,F614,PHX,MSP,20100,29329,64
I1249,F203-F615,CLT,EWR,20520,57652,14
I1250,F283-F615,JFK,EWR,20760,57652,26
I1251,F470-F615,SFO,EWR,20940,57652,29
I1252,F615,MSP,EWR,50371,57652,17
I1253,F169-F616,ORD,IAH,55284,91659,20
I1254,F28-F173-F616,PHX,IAH,20460,91659,20
I1255,F305-F616,MCO,IAH,20580,91659,38
I1256,F616,EWR,IAH,81534,91659,18
I1257,F617,PHL,DFW,20760,30174,16
I1258,F37-F618,SFO,PHL,20400,59204,14
I1259,F123-F618,BOS,PHL,20520,59204,2
I1260,F309-F310-F618,JFK,PHL,20460,59204,19
I1261,F618,DFW,PHL,49790,59204,32
I1262,F159-F619,ORD,ATL,46639,77036,17
I1263,F178-F619,DTW,ATL,37925,77036,15
I1264,F619,PHL,ATL,72217,77036,64
I1265,F620,DFW,ATL,20280,25563,26
I1266,F93-F621,MCO,MIA,19860,57358,6
I1267,F265-F621,IAH,MIA,40493,57358,17
I1268,F587-F621,PHL,MIA,20340,57358,66
I1269,F621,ATL,MIA,53043,57358,39
I1270,F622,MIA,DTW,20160,28471,75
I1271,F623,DTW,JFK,44976,48648,87
I1272,F624,JFK,DTW,84003,87675,128
I1273,F72-F224-F625,MCO,PHL,20700,93399,8
I1274,F156-F224-F625,EWR,PHL,19920,93399,3
I1275,F326-F625,JFK,PHL,20640,93399,34
I1276,F387-F581-F625,PHX,PHL,20040,93399,3
I1277,F625,DTW,PHL,90123,93399,80
I1278,F626,PHX,SEA,20520,28534,39
I1279,F164-F627,LAS,MSP,20400,46040,13
I1280,F627,SEA,MSP,35942,46040,4
I1281,F146-F628,SFO,SEA,19980,78921,15
I1282,F295-F628,ATL,SEA,19920,78921,29
I1283,F363-F628,DFW,SEA,56212,78921,40
I1284,F470-F628,SFO,SEA,20940,78921,11
I1285,F628,MSP,SEA,68823,78921,1
I1286,F629,MIA,DFW,19920,28029,21
I1287,F37-F630,SFO,MIA,20400,69830,6
I1288,F313-F630,DEN,MIA,35798,69830,23
I1289,F339-F630,LAS,MIA,39648,69830,23
I1290,F535-F630,ATL,MIA,20040,69830,33
I1291,F630,DFW,MIA,61721,69830,29
I1292,F631,LAX,ORD,20820,33429,43
I1293,F18-F632,PHL,LAS,20580,55503,5
I1294,F83-F632,SFO,LAS,20220,55503,8
I1295,F138-F632,EWR,LAS,20580,55503,3
I1296,F158-F632,PHL,LAS,20640,55503,1
I1297,F329-F632,PHX,LAS,20160,55503,17
I1298,F341-F632,EWR,LAS,20580,55503,16
I1299,F547-F632,ATL,LAS,35863,55503,12
I1300,F597-F632,BOS,LAS,21000,55503,33
I1301,F632,ORD,LAS,44564,55503,16
I1302,F184-F633,SFO,SEA,37887,74993,34
I1303,F632-F633,ORD,SEA,44564,74993,13
I1304,F633,LAS,SEA,68716,74993,81
I1305,F634,PHX,ORD,20220,30628,10
I1306,F166-F635,DFW,PHX,52469,71694,22
I1307,F408-F635,MCO,PHX,20820,71694,22
I1308,F547-F635,ATL,PHX,35863,71694,6
I1309,F597-F635,BOS,PHX,21000,71694,30
I1310,F635,ORD,PHX,61286,71694,16
I1311,F636,SFO,DFW,20100,30679,58
I1312,F156-F637,EWR,DTW,19920,51078,4
I1313,F486-F637,JFK,DTW,20520,51078,12
I1314,F617-F637,PHL,DTW,20760,51078,30
I1315,F637,DFW,DTW,43941,51078,72
I1316,F177-F638,PHL,MIA,20400,69413,28
I1317,F486-F637-F638,JFK,MIA,20520,69413,6
I1318,F638,DTW,MIA,61102,69413,66
I1319,F639,LAS,SEA,20100,26377,96
I1320,F432-F640,LAX,DFW,20400,46883,40
I1321,F640,SEA,DFW,34877,46883,24
I1322,F143-F641,SEA,ATL,19800,86404,8
I1323,F151-F641,LAS,ATL,20100,86404,2
I1324,F191-F641,DTW,ATL,19980,86404,2
I1325,F249-F641,LAX,ATL,20400,86404,9
I1326,F291-F641,MCO,ATL,20880,86404,28
I1327,F384-F641,EWR,ATL,20580,86404,24
I1328,F641,DFW,ATL,81121,86404,23
I1329,F642,PHX,CLT,20160,32976,96
I1330,F03-F643,JFK,DTW,20340,65416,19
I1331,F81-F643,EWR,DTW,20460,65416,1
I1332,F251-F643,IAH,DTW,20760,65416,7
I1333,F398-F643,DEN,DTW,50268,65416,9
I1334,F464-F643,PHL,DTW,35551,65416,34
I1335,F643,CLT,DTW,61794,65416,26
I1336,F644,JFK,ORD,20580,25921,160
I1337,F341-F645,EWR,SEA,20580,73379,7
I1338,F430-F645,ATL,SEA,47579,73379,6
I1339,F521-F645,CLT,SEA,19980,73379,56
I1340,F529-F645,MCO,SEA,48069,73379,65
I1341,F645,ORD,SEA,60955,73379,26
I1342,F646,CLT,MSP,19980,26712,160
I1343,F647,MSP,IAH,44596,52093,160
I1344,F08-F648,ORD,CLT,20160,79965,4
I1345,F200-F648,PHL,CLT,20580,79965,8
I1346,F281-F648,DEN,CLT,52511,79965,17
I1347,F388-F648,ATL,CLT,53041,79965,21
I1348,F458-F648,ATL,CLT,28983,79965,12
I1349,F594-F648,MIA,CLT,37429,79965,22
I1350,F648,IAH,CLT,73368,79965,76
I1351,F649,PHX,ORD,21000,31408,56
I1352,F18-F650,PHL,PHX,20580,52593,3
I1353,F521-F650,CLT,PHX,19980,52593,30
I1354,F650,ORD,PHX,42185,52593,73
I1355,F651,PHX,ATL,71924,83394,160
I1356,F652,PHL,DEN,20640,31890,22
I1357,F127-F653,LAS,ATL,40300,57419,6
I1358,F653,DEN,ATL,48752,57419,56
I1359,F654,CLT,JFK,19980,23895,75
I1360,F655,JFK,DEN,42396,54136,36
I1361,F656,DEN,LAX,20100,26332,62
I1362,F35-F657,DFW,SEA,32616,62645,57
I1363,F442-F657,DFW,SEA,44457,62645,6
I1364,F657,LAX,SEA,55733,62645,33
I1365,F199-F658,DEN,LAX,54444,80428,16
I1366,F447-F658,ORD,LAX,20460,80428,66
I1367,F658,SEA,LAX,73516,80428,14
I1368,F659,MCO,IAH,20040,26214,96
I1369,F41-F660,LAS,DEN,28462,49404,5
I1370,F458-F660,ATL,DEN,28983,49404,8
I1371,F660,IAH,DEN,43163,49404,83
I1372,F65-F661,BOS,MSP,20940,73469,3
I1373,F71-F661,ATL,MSP,54030,73469,51
I1374,F78-F661,IAH,MSP,20160,73469,36
I1375,F661,DEN,MSP,68555,73469,6
I1376,F662,EWR,ATL,20340,25735,43
I1377,F390-F663,BOS,DFW,20160,40023,45
I1378,F663,ATL,DFW,34740,40023,83
I1379,F143-F664,SEA,JFK,19800,55102,4
I1380,F154-F664,DTW,JFK,20100,55102,5
I1381,F249-F664,LAX,JFK,20400,55102,6
I1382,F313-F664,DEN,JFK,35798,55102,5
I1383,F664,DFW,JFK,45049,55102,36
I1384,F519-F665,DEN,DTW,19800,65767,39
I1385,F579-F665,ATL,DTW,30375,65767,12
I1386,F654-F665,CLT,DTW,19980,65767,53
I1387,F665,JFK,DTW,62095,65767,24
I1388,F242-F666,PHX,MCO,57879,79216,56
I1389,F436-F666,ATL,MCO,37531,79216,7
I1390,F666,DTW,MCO,72273,79216,65
I1391,F12-F667,DTW,ATL,47999,90428,17
I1392,F192-F667,DFW,ATL,35925,90428,21
I1393,F319-F667,JFK,ATL,21000,90428,35
I1394,F342-F667,ORD,ATL,53460,90428,11
I1395,F667,MCO,ATL,87503,90428,44
I1396,F668,SFO,PHX,20700,25407,128
I1397,F241-F669,CLT,DFW,20640,49995,17
I1398,F669,PHX,DFW,43727,49995,78
I1399,F37-F670,SFO,MSP,20400,82974,4
I1400,F154-F670,DTW,MSP,20100,82974,2
I1401,F156-F670,EWR,MSP,19920,82974,2
I1402,F253-F670,BOS,MSP,58519,82974,23
I1403,F317-F670,ATL,MSP,67437,82974,12
I1404,F384-F670,EWR,MSP,20580,82974,17
I1405,F490-F670,LAX,MSP,41211,82974,29
I1406,F670,DFW,MSP,76800,82974,39
I1407,F671,SEA,MSP,20340,30438,104
I1408,F55-F672,EWR,DTW,33711,68742,6
I1409,F205-F672,DEN,DTW,47904,68742,32
I1410,F218-F672,IAH,DTW,20640,68742,57
I1411,F244-F672,CLT,DTW,39000,68742,10
I1412,F425-F672,ATL,DTW,20400,68742,23
I1413,F627-F672,SEA,DTW,35942,68742,27
I1414,F672,MSP,DTW,64926,68742,5
I1415,F673,DTW,MSP,84961,88777,160
I1416,F674,PHX,ATL,20100,31570,10
I1417,F59-F675,PHL,PHX,20100,58700,1
I1418,F70-F675,DTW,PHX,20760,58700,2
I1419,F93-F675,MCO,PHX,19860,58700,3
I1420,F113-F675,JFK,PHX,20160,58700,5
I1421,F390-F675,BOS,PHX,20160,58700,10
I1422,F587-F675,PHL,PHX,20340,58700,35
I1423,F620-F675,DFW,PHX,20280,58700,56
I1424,F675,ATL,PHX,47230,58700,22
I1425,F00-F676,MCO,DEN,19860,71625,19
I1426,F230-F676,SFO,DEN,40306,71625,4
I1427,F590-F676,MCO,DEN,37146,71625,43
I1428,F650-F676,ORD,DEN,42185,71625,54
I1429,F675-F676,ATL,DEN,47230,71625,17
I1430,F676,PHX,DEN,67269,71625,23
I1431,F14-F677,LAX,PHX,20940,83857,12
I1432,F25-F677,DFW,PHX,36449,83857,3
I1433,F161-F677,JFK,PHX,21000,83857,8
I1434,F276-F677,SFO,PHX,61424,83857,16
I1435,F351-F677,JFK,PHX,47903,83857,29
I1436,F59-F370-F677,PHL,PHX,20100,83857,6
I1437,F454-F677,JFK,PHX,20520,83857,71
I1438,F595-F677,IAH,PHX,47609,83857,14
I1439,F677,DEN,PHX,79501,83857,1
I1440,F678,BOS,MSP,21000,29118,63
I1441,F679,MSP,EWR,46493,53774,96
I1442,F82-F680,CLT,DEN,53087,76638,42
I1443,F211-F680,MSP,DEN,20580,76638,25
I1444,F680,EWR,DEN,65046,76638,29
I1445,F681,MCO,DFW,20520,27639,61
I1446,F154-F682,DTW,CLT,20100,53604,1
I1447,F156-F682,EWR,CLT,19920,53604,1
I1448,F191-F682,DTW,CLT,19980,53604,1
I1449,F441-F682,DEN,CLT,20880,53604,25
I1450,F524-F682,ORD,CLT,20460,53604,32
I1451,F535-F682,ATL,CLT,20040,53604,11
I1452,F682,DFW,CLT,46841,53604,89
I1453,F106-F683,MSP,DFW,20700,85158,20
I1454,F209-F683,EWR,DFW,45505,85158,38
I1455,F239-F683,DEN,DFW,27092,85158,53
I1456,F336-F683,MIA,DFW,56908,85158,5
I1457,F274-F471-F683,LAS,DFW,20160,85158,9
I1458,F683,CLT,DFW,78395,85158,35
I1459,F684,PHX,CLT,20040,32856,68
I1460,F251-F685,IAH,EWR,20760,48775,5
I1461,F450-F685,ORD,EWR,29898,48775,11
I1462,F516-F685,PHX,EWR,20520,48775,46
I1463,F685,CLT,EWR,44950,48775,35
I1464,F54-F686,DFW,ATL,20700,64261,22
I1465,F82-F686,CLT,ATL,53087,64261,26
I1466,F86-F686,IAH,ATL,19920,64261,18
I1467,F208-F686,CLT,ATL,35233,64261,38
I1468,F450-F685-F686,ORD,ATL,29898,64261,7
I1469,F686,EWR,ATL,58866,64261,12
I1470,F93-F687,MCO,IAH,19860,71063,1
I1471,F101-F687,DFW,IAH,20280,71063,16
I1472,F113-F687,JFK,IAH,20160,71063,3
I1473,F152-F687,DFW,IAH,51390,71063,38
I1474,F189-F687,MCO,IAH,58861,71063,14
I1475,F31-F296-F687,LAS,IAH,19980,71063,3
I1476,F158-F316-F687,PHL,IAH,20640,71063,10
I1477,F487-F687,DFW,IAH,52617,71063,9
I1478,F536-F687,DFW,IAH,52210,71063,4
I1479,F687,ATL,IAH,66082,71063,30
I1480,F688,CLT,IAH,20880,27477,34
I1481,F371-F689,SFO,PHL,20880,51744,24
I1482,F439-F689,MIA,PHL,20580,51744,23
I1483,F688-F689,CLT,PHL,20880,51744,70
I1484,F689,IAH,PHL,42164,51744,1
I1485,F159-F690,ORD,IAH,46639,87218,7
I1486,F14-F334-F690,LAX,IAH,20940,87218,9
I1487,F565-F690,DEN,IAH,31546,87218,3
I1488,F618-F690,DFW,IAH,49790,87218,29
I1489,F690,PHL,IAH,77638,87218,112
I1490,F691,EWR,ATL,20940,26335,35
I1491,F498-F692,MIA,EWR,20700,39286,21
I1492,F692,ATL,EWR,33891,39286,75
I1493,F211-F693,MSP,CLT,20580,57859,10
I1494,F569-F693,ATL,CLT,42230,57859,36
I1495,F693,EWR,CLT,54034,57859,50
I1496,F28-F239-F694,PHX,EWR,20460,68909,12
I1497,F450-F694,ORD,EWR,29898,68909,16
I1498,F608-F694,PHX,EWR,19980,68909,34
I1499,F694,CLT,EWR,65084,68909,19
I1500,F695,LAS,ORD,20700,31639,15
I1501,F38-F696,DFW,LAS,48105,68908,9
I1502,F168-F696,LAX,LAS,20340,68908,17
I1503,F267-F696,SFO,LAS,20940,68908,15
I1504,F449-F696,CLT,LAS,20160,68908,19
I1505,F696,ORD,LAS,57969,68908,36
I1506,F330-F697,ORD,SFO,58304,74067,36
I1507,F168-F545-F697,LAX,SFO,20340,74067,25
I1508,F697,LAS,SFO,71079,74067,35
I1509,F698,PHL,MSP,20160,27243,110
I1510,F134-F699,EWR,PHL,32475,65973,9
I1511,F247-F699,DEN,PHL,51500,65973,5
I1512,F295-F699,ATL,PHL,19920,65973,12
I1513,F425-F699,ATL,PHL,20400,65973,11
I1514,F614-F699,PHX,PHL,20100,65973,23
I1515,F627-F699,SEA,PHL,35942,65973,19
I1516,F699,MSP,PHL,58890,65973,72
I1517,F700,SEA,DFW,20640,32646,80
I1518,F174-F701,MSP,DEN,21000,64344,15
I1519,F180-F701,LAS,DEN,20760,64344,33
I1520,F320-F701,MCO,DEN,38477,64344,14
I1521,F339-F701,LAS,DEN,39648,64344,14
I1522,F347-F701,LAX,DEN,19920,64344,25
I1523,F490-F701,LAX,DEN,41211,64344,21
I1524,F701,DFW,DEN,59700,64344,6
I1525,F78-F702,IAH,PHX,20160,89731,17
I1526,F159-F179-F702,ORD,PHX,46639,89731,11
I1527,F246-F702,SFO,PHX,20100,89731,12
I1528,F268-F269-F702,ORD,PHX,51748,89731,10
I1529,F269-F702,SFO,PHX,68743,89731,3
I1530,F351-F702,JFK,PHX,47903,89731,16
I1531,F514-F702,ORD,PHX,20220,89731,43
I1532,F588-F702,ATL,PHX,56366,89731,10
I1533,F702,DEN,PHX,85375,89731,6
I1534,F703,MIA,ATL,19860,24175,15
I1535,F435-F704,DTW,MIA,20520,51045,20
I1536,F457-F704,IAH,MIA,20400,51045,39
I1537,F704,ATL,MIA,46730,51045,29
I1538,F91-F705,JFK,ATL,70350,86756,14
I1539,F119-F705,DTW,ATL,71123,86756,29
I1540,F440-F705,IAH,ATL,46221,86756,9
I1541,F48-F469-F705,JFK,ATL,42966,86756,19
I1542,F705,MIA,ATL,82441,86756,25
I1543,F706,DTW,ATL,20820,25131,32
I1544,F97-F707,MIA,JFK,20760,54703,6
I1545,F101-F707,DFW,JFK,20280,54703,7
I1546,F504-F707,PHL,JFK,20700,54703,47
I1547,F546-F707,MCO,JFK,20400,54703,10
I1548,F620-F707,DFW,JFK,20280,54703,23
I1549,F707,ATL,JFK,49204,54703,24
I1550,F63-F708,DTW,MCO,44138,80415,10
I1551,F90-F708,ATL,MCO,51594,80415,44
I1552,F508-F708,IAH,MCO,38584,80415,28
I1553,F707-F708,ATL,MCO,49204,80415,30
I1554,F708,JFK,MCO,73571,80415,48
I1555,F709,LAS,DTW,20100,32736,70
I1556,F326-F710,JFK,DEN,20640,66468,24
I1557,F403-F710,MSP,DEN,34395,66468,13
I1558,F379-F436-F710,BOS,DEN,20400,66468,3
I1559,F436-F710,ATL,DEN,37531,66468,7
I1560,F622-F710,MIA,DEN,20160,66468,53
I1561,F709-F710,LAS,DEN,20100,66468,55
I1562,F710,DTW,DEN,58359,66468,3
I1563,F64-F711,JFK,IAH,54685,78570,12
I1564,F71-F711,ATL,IAH,54030,78570,33
I1565,F161-F711,JFK,IAH,21000,78570,6
I1566,F215-F711,SFO,IAH,20400,78570,30
I1567,F514-F711,ORD,IAH,20220,78570,22
I1568,F540-F711,DFW,IAH,62643,78570,24
I1569,F711,DEN,IAH,72329,78570,33
I1570,F08-F712,ORD,DEN,20160,90796,1
I1571,F41-F712,LAS,DEN,28462,90796,4
I1572,F260-F712,ATL,DEN,66253,90796,21
I1573,F353-F712,LAX,DEN,20820,90796,21
I1574,F451-F712,CLT,DEN,51717,90796,21
I1575,F507-F712,JFK,DEN,20580,90796,76
I1576,F712,IAH,DEN,84555,90796,16
I1577,F713,ORD,CLT,19860,24198,101
I1578,F459-F714,IAH,DEN,43429,64524,8
I1579,F605-F714,DTW,DEN,20100,64524,69
I1580,F714,CLT,DEN,54858,64524,80
I1581,F715,MIA,ATL,19980,24295,44
I1582,F309-F716,JFK,MCO,20460,47542,2
I1583,F435-F716,DTW,MCO,20520,47542,7
I1584,F44-F562-F716,EWR,MCO,19980,47542,7
I1585,F716,ATL,MCO,44617,47542,103
I1586,F27-F717,ATL,ORD,62104,83309,42
I1587,F51-F717,CLT,ORD,19860,83309,5
I1588,F285-F717,DTW,ORD,48882,83309,34
I1589,F321-F717,DFW,ORD,50927,83309,3
I1590,F143-F385-F717,SEA,ORD,19800,83309,7
I1591,F717,MCO,ORD,76019,83309,37
I1592,F718,SFO,ORD,20040,33373,28
I1593,F114-F719,ATL,SFO,54454,78727,30
I1594,F460-F719,CLT,SFO,58567,78727,17
I1595,F544-F719,CLT,SFO,20640,78727,55
I1596,F719,ORD,SFO,65394,78727,26
I1597,F720,CLT,MIA,20280,25000,11
I1598,F561-F721,ORD,ATL,20820,41239,65
I1599,F721,MIA,ATL,36924,41239,14
I1600,F70-F722,DTW,MIA,20760,65173,2
I1601,F89-F722,JFK,MIA,20100,65173,1
I1602,F379-F722,BOS,MIA,20400,65173,2
I1603,F429-F722,LAS,MIA,20520,65173,7
I1604,F568-F722,BOS,MIA,20640,65173,57
I1605,F722,ATL,MIA,60858,65173,16
I1606,F44-F723,EWR,CLT,19980,87978,14
I1607,F117-F723,EWR,CLT,20160,87978,14
I1608,F181-F723,DFW,CLT,51099,87978,6
I1609,F258-F723,ORD,CLT,33470,87978,4
I1610,F400-F723,PHL,CLT,53745,87978,27
I1611,F204-F455-F723,MSP,CLT,39808,87978,3
I1612,F722-F723,ATL,CLT,60858,87978,11
I1613,F723,MIA,CLT,83258,87978,17
I1614,F724,LAS,DTW,20580,33216,63
I1615,F177-F725,PHL,ATL,20400,50556,18
I1616,F709-F725,LAS,ATL,20100,50556,35
I1617,F725,DTW,ATL,46245,50556,43
I1618,F139-F726,ORD,DTW,49771,60995,4
I1619,F309-F726,JFK,DTW,20460,60995,2
I1620,F429-F726,LAS,DTW,20520,60995,3
I1621,F562-F726,MIA,DTW,33759,60995,29
I1622,F580-F726,JFK,DTW,45683,60995,45
I1623,F726,ATL,DTW,56684,60995,13
I1624,F62-F727,JFK,ATL,19980,71556,46
I1625,F203-F403-F727,CLT,ATL,20520,71556,6
I1626,F422-F727,IAH,ATL,20220,71556,31
I1627,F727,DTW,ATL,67245,71556,9
I1628,F26-F728,DEN,DTW,49548,86284,2
I1629,F101-F728,DFW,DTW,20280,86284,6
I1630,F139-F728,ORD,DTW,49771,86284,1
I1631,F369-F728,BOS,DTW,20340,86284,11
I1632,F406-F728,JFK,DTW,58751,86284,12
I1633,F498-F728,MIA,DTW,20700,86284,11
I1634,F83-F522-F728,SFO,DTW,20220,86284,6
I1635,F570-F728,EWR,DTW,72864,86284,26
I1636,F728,ATL,DTW,81973,86284,21
I1637,F11-F729,DFW,ATL,20340,93567,9
I1638,F306-F729,EWR,ATL,39828,93567,45
I1639,F262-F573-F729,MSP,ATL,20760,93567,20
I1640,F573-F729,PHL,ATL,50860,93567,9
I1641,F729,DTW,ATL,89256,93567,13
I1642,F730,SEA,DFW,19920,31926,160
I1643,F299-F731,PHX,MSP,27170,69760,10
I1644,F362-F731,CLT,MSP,20880,69760,16
I1645,F415-F416-F731,IAH,MSP,19920,69760,12
I1646,F480-F731,ATL,MSP,48089,69760,27
I1647,F539-F731,BOS,MSP,30989,69760,38
I1648,F640-F731,SEA,MSP,34877,69760,15
I1649,F731,DFW,MSP,63586,69760,42
I1650,F732,MSP,PHX,20280,29509,47
I1651,F733,PHX,SFO,38988,43695,128
I1652,F358-F734,DEN,PHX,19920,70161,44
I1653,F734,SFO,PHX,65454,70161,84
I1654,F213-F735,ATL,SFO,45721,87821,30
I1655,F241-F735,CLT,SFO,20640,87821,11
I1656,F390-F675-F735,BOS,SFO,20160,87821,6
I1657,F735,PHX,SFO,83114,87821,81
I1658,F736,ORD,MIA,20220,28905,83
I1659,F196-F737,DFW,ORD,35543,67354,24
I1660,F355-F737,PHL,ORD,20220,67354,33
I1661,F737,MIA,ORD,58669,67354,23
I1662,F738,MCO,PHX,20460,33820,67
I1663,F298-F739,DEN,ORD,20220,72009,24
I1664,F609-F739,CLT,ORD,39545,72009,17
I1665,F390-F675-F739,BOS,ORD,20160,72009,3
I1666,F739,PHX,ORD,61601,72009,52
I1667,F740,LAX,IAH,19860,29827,160
I1668,F22-F741,SFO,MSP,30598,64026,10
I1669,F233-F741,EWR,MSP,19800,64026,3
I1670,F688-F741,CLT,MSP,20880,64026,31
I1671,F741,IAH,MSP,56529,64026,114
I1672,F203-F742,CLT,SFO,20520,82209,8
I1673,F363-F742,DFW,SFO,56212,82209,20
I1674,F402-F742,DTW,SFO,20340,82209,17
I1675,F512-F742,ATL,SFO,60464,82209,12
I1676,F542-F742,BOS,SFO,55777,82209,23
I1677,F627-F742,SEA,SFO,35942,82209,13
I1678,F233-F741-F742,EWR,SFO,19800,82209,2
I1679,F742,MSP,SFO,70730,82209,65
I1680,F743,ORD,SEA,20940,33364,89
I1681,F419-F744,DEN,PHX,21000,72696,43
I1682,F503-F744,DEN,PHX,50978,72696,17
I1683,F744,SEA,PHX,64682,72696,100
I1684,F745,ORD,MIA,21000,29685,29
I1685,F258-F746,ORD,EWR,33470,71083,4
I1686,F344-F746,PHL,EWR,19920,71083,29
I1687,F550-F746,ORD,EWR,46477,71083,18
I1688,F745-F746,ORD,EWR,21000,71083,51
I1689,F746,MIA,EWR,63208,71083,26
I1690,F747,DTW,ATL,20640,24951,67
I1691,F113-F748,JFK,ORD,20160,39017,2
I1692,F379-F748,BOS,ORD,20400,39017,1
I1693,F435-F748,DTW,ORD,20520,39017,3
I1694,F703-F748,MIA,ORD,19860,39017,36
I1695,F748,ATL,ORD,34625,39017,25
I1696,F341-F749,EWR,ATL,20580,50432,4
I1697,F631-F749,LAX,ATL,20820,50432,62
I1698,F749,ORD,ATL,46040,50432,94
I1699,F201-F750,IAH,MCO,44995,57675,5
I1700,F212-F750,EWR,MCO,29866,57675,12
I1701,F390-F750,BOS,MCO,20160,57675,13
I1702,F674-F750,PHX,MCO,20100,57675,78
I1703,F750,ATL,MCO,54750,57675,52
I1704,F27-F751,ATL,DFW,62104,87430,23
I1705,F51-F751,CLT,DFW,19860,87430,4
I1706,F95-F190-F751,PHL,DFW,54863,87430,14
I1707,F303-F751,JFK,DFW,51473,87430,19
I1708,F435-F716-F751,DTW,DFW,20520,87430,5
I1709,F751,MCO,DFW,80311,87430,95
I1710,F752,LAX,DFW,20400,29323,54
I1711,F362-F753,CLT,PHX,20880,69012,11
I1712,F416-F753,ORD,PHX,48498,69012,5
I1713,F617-F753,PHL,PHX,20760,69012,20
I1714,F636-F753,SFO,PHX,20100,69012,69
I1715,F753,DFW,PHX,62744,69012,55
I1716,F754,ATL,JFK,20040,25539,63
I1717,F508-F755,IAH,ATL,38584,66069,20
I1718,F755,JFK,ATL,60570,66069,76
I1719,F101-F756,DFW,DTW,20280,93187,4
I1720,F113-F756,JFK,DTW,20160,93187,1
I1721,F115-F756,ORD,DTW,67033,93187,61
I1722,F212-F756,EWR,DTW,29866,93187,5
I1723,F386-F756,MCO,DTW,83394,93187,4
I1724,F387-F756,PHX,DTW,20040,93187,5
I1725,F429-F756,LAS,DTW,20520,93187,2
I1726,F123-F481-F756,BOS,DTW,20520,93187,2
I1727,F498-F756,MIA,DTW,20700,93187,8
