Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I1176,F435-F592,MIA,LAX,20400,65496,33
I1177,F592,ORD,LAX,52887,65496,95
I1178,F593,MSP,DFW,19980,26154,63
I1179,F26-F594,MSP,SFO,20160,45271,4
I1180,F137-F594,JFK,SFO,19920,45271,5
I1181,F243-F594,EWR,SFO,20220,45271,28
I1182,F331-F594,CLT,SFO,20580,45271,8
I1183,F594,DFW,SFO,34692,45271,115
I1184,F266-F595,MSP,DEN,55366,80717,11
I1185,F353-F595,LAS,DEN,32910,80717,12
I1186,F39-F308-F433-F595,LAX,DEN,20520,80717,1
I1187,F522-F595,IAH,DEN,36747,80717,27
I1188,F595,SFO,DEN,73733,80717,109
I1189,F596,JFK,MCO,19800,26644,28
I1190,F71-F597,PHX,JFK,20580,45286,26
I1191,F597,MCO,JFK,38442,45286,70
I1192,F47-F598,CLT,DFW,53036,82047,31
I1193,F59-F598,ATL,DFW,53577,82047,15
I1194,F114-F598,MCO,DFW,20880,82047,37
I1195,F598,JFK,DFW,71994,82047,13
I1196,F599,ORD,LAS,19920,30859,54
I1197,F600,LAS,ORD,55227,66166,54
I1198,F601,SFO,PHX,19920,24627,39
I1199,F62-F602,MSP,ATL,20040,60794,24
I1200,F233-F602,MCO,ATL,20520,60794,18
I1201,F458-F602,DTW,ATL,20400,60794,37
I1202,F602,PHX,ATL,49324,60794,11
I1203,F603,JFK,DEN,20520,32260,24
I1204,F381-F604,SFO,MIA,20820,50585,56
I1205,F604,DEN,MIA,38219,50585,17
I1206,F40-F605,MSP,DEN,59829,89500,24
I1207,F605,MIA,DEN,77134,89500,72
I1208,F606,MCO,ORD,20160,27450,22
I1209,F129-F607,PHX,MIA,19800,58356,24
I1210,F294-F607,DEN,MIA,30461,58356,2
I1211,F591-F607,JFK,MIA,20520,58356,48
I1212,F606-F607,MCO,MIA,20160,58356,76
I1213,F607,ORD,MIA,49671,58356,10
I1214,F148-F608,MSP,ORD,20280,76297,25
I1215,F463-F608,ATL,ORD,50028,76297,14
I1216,F498-F608,EWR,ORD,20100,76297,33
I1217,F608,MIA,ORD,67612,76297,88
I1218,F129-F609,PHX,CLT,19800,89658,15
I1219,F157-F609,JFK,CLT,20940,89658,40
I1220,F182-F328-F609,LAS,CLT,20100,89658,27
I1221,F383-F609,MCO,CLT,20280,89658,8
I1222,F448-F609,ATL,CLT,63394,89658,21
I1223,F543-F609,JFK,CLT,55623,89658,47
I1224,F609,ORD,CLT,85320,89658,2
I1225,F610,IAH,MIA,19980,26950,51
I1226,F611,MIA,DFW,28841,36950,18
I1227,F176-F612,MCO,MIA,20100,62438,8
I1228,F166-F183-F612,MCO,MIA,19860,62438,8
I1229,F196-F612,SFO,MIA,19920,62438,3
I1230,F612,DFW,MIA,54329,62438,77
I1231,F613,CLT,MSP,20340,27072,53
I1232,F412-F614,LAS,PHX,19800,51600,34
I1233,F614,MSP,PHX,42371,51600,126
I1234,F62-F615,MSP,DFW,20040,75453,17
I1235,F122-F615,DTW,DFW,35663,75453,26
I1236,F423-F615,MCO,DFW,31818,75453,51
I1237,F429-F615,ORD,DFW,38377,75453,8
I1238,F615,PHX,DFW,69185,75453,40
I1239,F33-F616,MCO,LAX,20880,89981,4
I1240,F78-F616,MCO,LAX,45248,89981,1
I1241,F140-F616,SEA,LAX,41868,89981,11
I1242,F143-F616,SFO,LAX,42237,89981,6
I1243,F14-F183-F616,LAS,LAX,20700,89981,11
I1244,F196-F616,SFO,LAX,19920,89981,2
I1245,F210-F616,MSP,LAX,48514,89981,27
I1246,F239-F616,MSP,LAX,62681,89981,28
I1247,F331-F616,CLT,LAX,20580,89981,8
I1248,F507-F616,LAS,LAX,47518,89981,18
I1249,F119-F563-F616,MCO,LAX,51987,89981,12
I1250,F616,DFW,LAX,81058,89981,32
I1251,F617,EWR,DEN,19980,31572,21
I1252,F24-F618,ATL,EWR,19980,71555,6
I1253,F52-F618,JFK,EWR,20340,71555,14
I1254,F344-F618,LAX,EWR,43424,71555,8
I1255,F618,DEN,EWR,59963,71555,70
I1256,F244-F619,DFW,DEN,36947,89985,12
I1257,F619,EWR,DEN,78393,89985,116
I1258,F620,IAH,ORD,19860,26565,160
I1259,F90-F621,MCO,SFO,20040,70795,19
I1260,F93-F621,DFW,SFO,20280,70795,15
I1261,F326-F621,ATL,SFO,20520,70795,46
I1262,F561-F621,JFK,SFO,20940,70795,41
I1263,F621,ORD,SFO,57462,70795,39
I1264,F622,PHX,DEN,20640,24996,30
I1265,F08-F623,ORD,PHX,20160,34099,4
I1266,F240-F623,IAH,PHX,20100,34099,12
I1267,F623,DEN,PHX,29743,34099,72
I1268,F105-F624,DTW,ATL,20400,49396,8
I1269,F264-F624,MSP,ATL,20460,49396,21
I1270,F458-F624,DTW,ATL,20400,49396,27
I1271,F624,PHX,ATL,37926,49396,72
I1272,F09-F329-F625,DEN,PHX,55851,91177,17
I1273,F371-F625,IAH,PHX,19980,91177,39
I1274,F625,ATL,PHX,79707,91177,72
I1275,F626,SFO,ORD,20220,33553,45
I1276,F386-F627,LAX,SEA,20400,72122,38
I1277,F406-F627,MCO,SEA,20820,72122,2
I1278,F580-F627,ATL,SEA,20460,72122,50
I1279,F627,ORD,SEA,59698,72122,5
I1280,F456-F628,LAX,LAS,42344,84734,32
I1281,F628,SEA,LAS,78457,84734,64
I1282,F629,EWR,DEN,20040,31632,96
I1283,F479-F630,MIA,EWR,20400,51827,23
I1284,F501-F630,SEA,EWR,20340,51827,53
I1285,F630,DEN,EWR,40235,51827,10
I1286,F534-F631,ORD,DEN,41539,91636,46
I1287,F631,EWR,DEN,80044,91636,50
I1288,F632,DTW,CLT,20520,24142,47
I1289,F300-F633,MCO,JFK,20520,51653,43
I1290,F633,CLT,JFK,47738,51653,49
I1291,F99-F634,DTW,CLT,20880,87041,6
I1292,F114-F634,MCO,CLT,20880,87041,32
I1293,F193-F322-F634,DFW,CLT,20700,87041,23
I1294,F406-F436-F634,MCO,CLT,20820,87041,15
I1295,F634,JFK,CLT,83126,87041,52
I1296,F635,JFK,CLT,21000,24915,96
I1297,F636,CLT,MSP,51089,57821,63
I1298,F637,CLT,EWR,19980,23805,76
I1299,F638,EWR,DEN,41689,53281,160
I1300,F132-F639,ORD,LAX,62638,82391,12
I1301,F321-F639,SEA,LAX,20700,82391,29
I1302,F356-F639,PHX,LAX,19980,82391,52
I1303,F501-F639,SEA,LAX,20340,82391,31
I1304,F639,DEN,LAX,76159,82391,36
I1305,F640,DEN,SEA,20340,27742,128
I1306,F139-F641,LAX,DEN,20280,56216,17
I1307,F641,SEA,DEN,48814,56216,74
I1308,F190-F642,EWR,SEA,40590,74976,18
I1309,F293-F642,LAS,SEA,20160,74976,14
I1310,F642,DEN,SEA,67574,74976,90
I1311,F643,CLT,MIA,20760,25480,110
I1312,F644,MIA,ATL,40823,45138,106
I1313,F16-F645,LAS,MIA,55310,75535,28
I1314,F316-F645,JFK,MIA,41961,75535,60
I1315,F65-F411-F645,ORD,MIA,20220,75535,6
I1316,F544-F645,DFW,MIA,20520,75535,61
I1317,F645,ATL,MIA,71220,75535,5
I1318,F646,DEN,ATL,20820,29487,53
I1319,F58-F647,IAH,DEN,20220,48060,2
I1320,F503-F647,LAS,DEN,20700,48060,45
I1321,F647,ATL,DEN,39393,48060,17
I1322,F88-F648,LAS,ATL,54702,92311,15
I1323,F190-F648,EWR,ATL,40590,92311,9
I1324,F193-F648,DFW,ATL,20700,92311,5
I1325,F240-F648,IAH,ATL,20100,92311,8
I1326,F295-F648,ORD,ATL,72376,92311,9
I1327,F401-F648,MCO,ATL,20460,92311,20
I1328,F648,DEN,ATL,83644,92311,30
I1329,F649,CLT,MSP,19860,26592,160
I1330,F531-F650,JFK,DEN,27616,49098,45
I1331,F650,MSP,DEN,44184,49098,46
I1332,F293-F651,LAS,MSP,20160,56171,6
I1333,F401-F651,MCO,MSP,20460,56171,22
I1334,F622-F651,PHX,MSP,20640,56171,45
I1335,F651,DEN,MSP,51257,56171,45
I1336,F238-F652,CLT,ATL,20820,78998,22
I1337,F247-F652,LAS,ATL,20940,78998,30
I1338,F347-F652,IAH,ATL,50463,78998,7
I1339,F304-F528-F652,IAH,ATL,20760,78998,8
I1340,F636-F652,CLT,ATL,51089,78998,33
I1341,F293-F651-F652,LAS,ATL,20160,78998,5
I1342,F651-F652,DEN,ATL,51257,78998,37
I1343,F652,MSP,ATL,72433,78998,13
I1344,F12-F653,JFK,IAH,50915,91508,7
I1345,F92-F653,MCO,IAH,71987,91508,29
I1346,F152-F653,MCO,IAH,51054,91508,4
I1347,F154-F653,DFW,IAH,20160,91508,17
I1348,F166-F653,MCO,IAH,19860,91508,4
I1349,F230-F653,LAS,IAH,20700,91508,23
I1350,F384-F653,ORD,IAH,54789,91508,57
I1351,F383-F447-F653,MCO,IAH,20280,91508,8
I1352,F480-F653,DEN,IAH,45656,91508,1
I1353,F482-F653,DTW,IAH,70041,91508,2
I1354,F652-F653,MSP,IAH,72433,91508,5
I1355,F653,ATL,IAH,86527,91508,3
I1356,F654,EWR,MSP,21000,28281,160
I1357,F41-F655,ATL,EWR,19860,38117,35
I1358,F655,MSP,EWR,30836,38117,125
I1359,F656,EWR,MSP,42026,49307,160
I1360,F109-F657,SEA,DFW,53727,90336,22
I1361,F319-F657,SFO,DFW,19920,90336,19
I1362,F325-F657,LAX,DFW,70657,90336,45
I1363,F531-F657,JFK,DFW,27616,90336,17
I1364,F657,MSP,DFW,84162,90336,57
I1365,F658,LAS,DFW,20460,28083,72
I1366,F33-F659,MCO,LAS,20880,49773,2
I1367,F137-F659,JFK,LAS,19920,49773,3
I1368,F196-F659,SFO,LAS,19920,49773,2
I1369,F208-F659,ATL,LAS,20040,49773,35
I1370,F288-F659,MCO,LAS,19860,49773,28
I1371,F593-F659,MSP,LAS,19980,49773,59
I1372,F659,DFW,LAS,42150,49773,31
I1373,F262-F660,MSP,ATL,19920,91126,14
I1374,F282-F660,SEA,ATL,20940,91126,22
I1375,F161-F359-F660,CLT,ATL,46379,91126,12
I1376,F375-F660,DFW,ATL,19860,91126,59
I1377,F506-F660,DTW,ATL,19980,91126,43
I1378,F660,LAS,ATL,78508,91126,10
I1379,F661,PHX,ATL,20100,31570,96
I1380,F14-F662,LAS,PHX,20700,58700,3
I1381,F58-F662,IAH,PHX,20220,58700,1
I1382,F130-F662,ORD,PHX,37583,58700,2
I1383,F166-F662,MCO,PHX,19860,58700,2
I1384,F197-F662,DFW,PHX,32350,58700,17
I1385,F503-F662,LAS,PHX,20700,58700,24
I1386,F544-F662,DFW,PHX,20520,58700,25
I1387,F662,ATL,PHX,47230,58700,14
I1388,F233-F663,MCO,MSP,20520,72772,8
I1389,F291-F429-F663,SEA,MSP,20460,72772,30
I1390,F601-F663,SFO,MSP,19920,72772,41
I1391,F663,PHX,MSP,63543,72772,17
I1392,F664,ATL,PHX,19920,31390,36
I1393,F00-F665,MCO,ATL,19860,59552,18
I1394,F65-F665,ORD,ATL,20220,59552,9
I1395,F308-F665,MSP,ATL,35061,59552,15
I1396,F388-F665,DTW,ATL,20400,59552,16
I1397,F495-F510-F665,JFK,ATL,20940,59552,19
I1398,F665,PHX,ATL,48082,59552,11
I1399,F50-F666,PHX,MIA,44766,80067,2
I1400,F152-F666,MCO,MIA,51054,80067,2
I1401,F168-F666,MCO,MIA,53811,80067,5
I1402,F174-F666,DTW,MIA,37740,80067,3
I1403,F187-F666,DFW,MIA,64233,80067,11
I1404,F197-F666,DFW,MIA,32350,80067,15
I1405,F270-F666,MCO,MIA,55821,80067,43
I1406,F272-F666,MCO,MIA,20640,80067,11
I1407,F666,ATL,MIA,75752,80067,4
I1408,F667,PHX,ATL,20940,32410,104
I1409,F154-F668,DFW,PHX,20160,52697,9
I1410,F145-F197-F668,MIA,PHX,19800,52697,4
I1411,F197-F668,DFW,PHX,32350,52697,6
I1412,F668,ATL,PHX,41227,52697,141
I1413,F00-F669,MCO,ATL,19860,91840,9
I1414,F62-F669,MSP,ATL,20040,91840,14
I1415,F67-F669,SEA,ATL,69345,91840,38
I1416,F233-F669,MCO,ATL,20520,91840,3
I1417,F311-F669,MSP,ATL,55580,91840,24
I1418,F357-F669,DEN,ATL,39302,91840,46
I1419,F487-F669,DEN,ATL,73174,91840,25
I1420,F669,PHX,ATL,80370,91840,1
I1421,F670,LAX,DFW,19800,28723,45
I1422,F33-F671,MCO,LAS,20880,46610,2
I1423,F137-F671,JFK,LAS,19920,46610,2
I1424,F276-F671,DEN,LAS,20640,46610,18
I1425,F364-F671,ATL,LAS,19860,46610,24
I1426,F671,DFW,LAS,38987,46610,81
I1427,F56-F672,MSP,ORD,48488,82231,21
I1428,F174-F198-F672,DTW,ORD,37740,82231,20
I1429,F137-F671-F672,JFK,ORD,19920,82231,1
I1430,F672,LAS,ORD,71292,82231,86
I1431,F673,SFO,LAS,20640,23628,55
I1432,F674,LAS,ATL,26810,39428,61
I1433,F339-F675,PHX,LAS,20100,66295,14
I1434,F398-F675,DTW,LAS,20340,66295,28
I1435,F544-F675,DFW,LAS,20520,66295,17
I1436,F675,ATL,LAS,53677,66295,37
I1437,F262-F676,MSP,ATL,19920,85408,12
I1438,F352-F676,DFW,ATL,20880,85408,20
I1439,F354-F676,SFO,ATL,66177,85408,38
I1440,F506-F676,DTW,ATL,19980,85408,19
I1441,F676,LAS,ATL,72790,85408,7
I1442,F677,DFW,ORD,20340,26145,96
I1443,F90-F678,MCO,MIA,20040,55052,10
I1444,F291-F678,SEA,MIA,20460,55052,45
I1445,F294-F678,DEN,MIA,30461,55052,1
I1446,F678,ORD,MIA,46367,55052,26
I1447,F372-F679,ATL,ORD,47136,77413,5
I1448,F643-F679,CLT,ORD,20760,77413,50
I1449,F679,MIA,ORD,68728,77413,41
I1450,F680,ATL,EWR,20040,25435,62
I1451,F681,EWR,DTW,37119,40642,54
I1452,F134-F682,CLT,JFK,21000,79623,12
I1453,F224-F682,IAH,JFK,54169,79623,18
I1454,F317-F682,ATL,JFK,53990,79623,27
I1455,F272-F399-F682,MCO,JFK,20640,79623,18
I1456,F481-F682,ATL,JFK,59011,79623,19
I1457,F682,DTW,JFK,75951,79623,2
I1458,F683,LAX,MSP,20040,31141,160
I1459,F39-F684,LAX,EWR,20520,48088,2
I1460,F247-F684,LAS,EWR,20940,48088,20
I1461,F577-F684,JFK,EWR,20340,48088,28
I1462,F684,MSP,EWR,40807,48088,23
I1463,F205-F685,MIA,IAH,20760,60384,22
I1464,F332-F685,DFW,IAH,29287,60384,14
I1465,F680-F685,ATL,IAH,20040,60384,34
I1466,F684-F685,MSP,IAH,40807,60384,45
I1467,F685,EWR,IAH,50259,60384,27
I1468,F420-F686,ATL,SFO,43540,93000,7
I1469,F536-F686,CLT,SFO,20100,93000,38
I1470,F686,IAH,SFO,81179,93000,115
I1471,F687,DTW,EWR,20400,23923,62
I1472,F189-F688,IAH,CLT,20400,49634,22
I1473,F332-F688,DFW,CLT,29287,49634,12
I1474,F341-F688,MSP,CLT,20760,49634,58
I1475,F688,EWR,CLT,45809,49634,3
I1476,F07-F689,JFK,PHX,55428,76056,71
I1477,F46-F689,ORD,PHX,19800,76056,10
I1478,F688-F689,EWR,PHX,45809,76056,1
I1479,F689,CLT,PHX,63240,76056,5
I1480,F690,CLT,JFK,20280,24195,160
I1481,F30-F691,MSP,CLT,20880,40285,22
I1482,F114-F691,MCO,CLT,20880,40285,4
I1483,F691,JFK,CLT,36370,40285,81
I1484,F692,CLT,JFK,45403,49318,160
I1485,F06-F693,ATL,CLT,19920,84136,32
I1486,F11-F693,DFW,CLT,20340,84136,3
I1487,F184-F693,DFW,CLT,53116,84136,31
I1488,F281-F693,IAH,CLT,54249,84136,31
I1489,F438-F693,ORD,CLT,68954,84136,3
I1490,F693,JFK,CLT,80221,84136,60
I1491,F694,ORD,ATL,20580,24972,128
I1492,F174-F695,DTW,ORD,37740,49802,2
I1493,F339-F695,PHX,ORD,20100,49802,7
I1494,F558-F695,MCO,ORD,20940,49802,31
I1495,F667-F695,PHX,ORD,20940,49802,56
I1496,F695,ATL,ORD,45410,49802,8
I1497,F09-F696,DEN,ATL,55851,72321,23
I1498,F93-F696,DFW,ATL,20280,72321,10
I1499,F520-F696,MIA,ATL,51706,72321,27
I1500,F533-F696,SEA,ATL,20760,72321,39
I1501,F606-F696,MCO,ATL,20160,72321,25
I1502,F696,ORD,ATL,67929,72321,4
I1503,F01-F697,PHX,ORD,48868,87822,4
I1504,F154-F697,DFW,ORD,20160,87822,4
I1505,F174-F697,DTW,ORD,37740,87822,2
I1506,F272-F697,MCO,ORD,20640,87822,6
I1507,F396-F697,EWR,ORD,44947,87822,63
I1508,F419-F697,IAH,ORD,19920,87822,47
I1509,F697,ATL,ORD,83430,87822,2
I1510,F698,DFW,MCO,20160,27279,35
I1511,F596-F699,JFK,DFW,19800,40070,30
I1512,F699,MCO,DFW,32951,40070,27
I1513,F33-F700,MCO,ORD,20880,54197,1
I1514,F145-F700,MIA,ORD,19800,54197,3
I1515,F196-F700,SFO,ORD,19920,54197,1
I1516,F700,DFW,ORD,48392,54197,26
I1517,F157-F701,JFK,DFW,20940,68873,23
I1518,F428-F701,LAS,DFW,20640,68873,26
I1519,F701,ORD,DFW,63068,68873,17
I1520,F28-F702,ORD,MIA,61366,93581,16
I1521,F227-F702,EWR,MIA,19920,93581,4
I1522,F229-F702,ATL,MIA,68830,93581,32
I1523,F262-F355-F702,MSP,MIA,19920,93581,14
I1524,F182-F366-F702,LAS,MIA,20100,93581,11
I1525,F376-F702,LAS,MIA,50538,93581,13
I1526,F135-F545-F702,DTW,MIA,38218,93581,1
I1527,F702,DFW,MIA,85472,93581,5
I1528,F703,ORD,DFW,19860,25665,101
I1529,F227-F704,EWR,MSP,19920,62499,4
I1530,F331-F704,CLT,MSP,20580,62499,3
I1531,F489-F704,LAX,MSP,42770,62499,64
I1532,F596-F699-F704,JFK,MSP,19800,62499,15
I1533,F704,DFW,MSP,56325,62499,50
I1534,F31-F705,JFK,IAH,63164,93497,37
I1535,F211-F705,DFW,IAH,72416,93497,26
I1536,F307-F705,EWR,IAH,20400,93497,20
I1537,F325-F705,LAX,IAH,70657,93497,19
I1538,F391-F705,LAX,IAH,20160,93497,48
I1539,F705,MSP,IAH,86000,93497,10
I1540,F706,CLT,DEN,20940,30606,111
I1541,F17-F707,DTW,DFW,20280,62943,12
I1542,F62-F486-F707,MSP,DFW,20040,62943,11
I1543,F622-F707,PHX,DFW,20640,62943,33
I1544,F707,DEN,DFW,58299,62943,104
I1545,F183-F708,ATL,DEN,45865,89126,16
I1546,F208-F708,ATL,DEN,20040,89126,33
I1547,F545-F708,ATL,DEN,46805,89126,2
I1548,F160-F566-F708,JFK,DEN,20640,89126,9
I1549,F581-F708,ORD,DEN,33220,89126,36
I1550,F615-F708,PHX,DEN,69185,89126,18
I1551,F428-F701-F708,LAS,DEN,20640,89126,18
I1552,F701-F708,ORD,DEN,63068,89126,12
I1553,F708,DFW,DEN,84482,89126,16
I1554,F709,SFO,MSP,19860,31339,85
I1555,F39-F710,LAX,LAS,20520,74376,1
I1556,F41-F710,ATL,LAS,19860,74376,30
I1557,F265-F710,PHX,LAS,39358,74376,13
I1558,F425-F710,DEN,LAS,20400,74376,36
I1559,F145-F197-F559-F710,MIA,LAS,19800,74376,4
I1560,F709-F710,SFO,LAS,19860,74376,43
I1561,F710,MSP,LAS,64985,74376,1
I1562,F711,LAX,IAH,20880,30847,96
I1563,F491-F712,LAS,CLT,20400,42862,64
I1564,F712,IAH,CLT,36265,42862,32
I1565,F527-F713,JFK,IAH,29980,67640,47
I1566,F691-F713,JFK,IAH,36370,67640,46
I1567,F713,CLT,IAH,61043,67640,3
I1568,F389-F714,PHX,CLT,36554,79470,9
I1569,F547-F714,MSP,CLT,20880,79470,21
I1570,F685-F714,EWR,CLT,50259,79470,11
I1571,F714,IAH,CLT,72873,79470,55
I1572,F715,ORD,SEA,20280,32704,71
I1573,F361-F716,DFW,PHX,20820,45986,25
I1574,F715-F716,ORD,PHX,20280,45986,57
I1575,F716,SEA,PHX,37972,45986,46
I1576,F217-F717,ATL,DFW,20340,69632,49
I1577,F367-F717,CLT,DFW,20040,69632,50
I1578,F601-F717,SFO,DFW,19920,69632,16
I1579,F717,PHX,DFW,63364,69632,13
I1580,F718,EWR,DTW,19980,23503,85
I1581,F121-F719,CLT,DEN,20700,52853,5
I1582,F468-F719,IAH,DEN,20280,52853,38
I1583,F719,DTW,DEN,44744,52853,85
I1584,F08-F720,ORD,MCO,20160,84561,5
I1585,F17-F720,DTW,MCO,20280,84561,9
I1586,F193-F720,DFW,MCO,20700,84561,4
I1587,F486-F720,PHX,MCO,44473,84561,34
I1588,F209-F553-F720,DFW,MCO,37678,84561,8
I1589,F647-F720,ATL,MCO,39393,84561,16
I1590,F720,DEN,MCO,73374,84561,52
I1591,F721,MCO,ATL,20880,23805,49
I1592,F544-F722,DFW,DEN,20520,40934,11
I1593,F722,ATL,DEN,32267,40934,117
I1594,F479-F723,MIA,ATL,20400,80049,14
I1595,F501-F723,SEA,ATL,20340,80049,13
I1596,F97-F517-F723,MSP,ATL,20220,80049,1
I1597,F572-F723,SFO,ATL,57056,80049,42
I1598,F641-F723,SEA,ATL,48814,80049,37
I1599,F723,DEN,ATL,71382,80049,21
I1600,F724,IAH,ATL,20820,25801,32
I1601,F272-F725,MCO,DEN,20640,50834,3
I1602,F339-F725,PHX,DEN,20100,50834,4
I1603,F398-F725,DTW,DEN,20340,50834,7
I1604,F419-F725,IAH,DEN,19920,50834,15
I1605,F524-F725,LAS,DEN,20220,50834,79
I1606,F725,ATL,DEN,42167,50834,48
I1607,F17-F726,DTW,MCO,20280,83000,5
I1608,F43-F726,JFK,MCO,19800,83000,9
I1609,F52-F726,JFK,MCO,20340,83000,6
I1610,F220-F221-F726,DFW,MCO,20760,83000,17
I1611,F221-F726,MIA,MCO,44493,83000,15
I1612,F486-F726,PHX,MCO,44473,83000,21
I1613,F517-F726,LAX,MCO,44017,83000,39
I1614,F553-F726,MSP,MCO,48319,83000,7
I1615,F572-F726,SFO,MCO,57056,83000,24
I1616,F398-F725-F726,DTW,MCO,20340,83000,4
I1617,F726,DEN,MCO,71813,83000,13
I1618,F727,DTW,DFW,20880,28017,128
I1619,F137-F728,JFK,DTW,19920,58326,1
I1620,F364-F728,ATL,DTW,19860,58326,10
I1621,F495-F728,JFK,DTW,20940,58326,26
I1622,F555-F728,LAX,DTW,20580,58326,28
I1623,F728,DFW,DTW,51189,58326,39
I1624,F729,CLT,MIA,20700,25420,76
I1625,F498-F730,EWR,CLT,20100,49326,18
I1626,F519-F730,JFK,CLT,21000,49326,51
I1627,F730,MIA,CLT,44606,49326,39
I1628,F731,CLT,JFK,59512,63427,128
I1629,F732,MCO,EWR,20880,27675,96
I1630,F637-F733,CLT,MCO,19980,38126,52
I1631,F733,EWR,MCO,31331,38126,44
I1632,F167-F734,ATL,ORD,45793,75608,15
I1633,F388-F511-F734,DTW,ORD,20400,75608,6
I1634,F511-F734,PHX,ORD,49090,75608,62
I1635,F734,MCO,ORD,68318,75608,13
I1636,F100-F735,JFK,ATL,51884,86550,15
I1637,F117-F735,IAH,ATL,70429,86550,34
I1638,F18-F450-F735,DEN,ATL,37548,86550,15
I1639,F567-F735,DFW,ATL,63521,86550,2
I1640,F700-F735,DFW,ATL,48392,86550,27
I1641,F735,ORD,ATL,82158,86550,3
I1642,F736,SEA,ORD,20520,32944,160
I1643,F386-F737,LAX,IAH,20400,61255,28
I1644,F435-F737,MIA,IAH,20400,61255,16
I1645,F493-F737,SFO,IAH,20760,61255,49
I1646,F737,ORD,IAH,54550,61255,67
I1647,F738,IAH,LAX,20760,30727,55
I1648,F739,LAX,IAH,61161,71128,160
I1649,F740,MSP,IAH,20880,28377,128
I1650,F491-F741,LAS,CLT,20400,41610,43
I1651,F741,IAH,CLT,35013,41610,60
I1652,F632-F742,DTW,MCO,20520,51109,40
I1653,F741-F742,IAH,MCO,35013,51109,25
I1654,F742,CLT,MCO,47712,51109,63
I1655,F743,MCO,ORD,77285,84575,128
I1656,F744,MSP,LAX,20220,31321,128
I1657,F214-F745,SEA,ORD,20160,48330,27
I1658,F738-F745,IAH,ORD,20760,48330,71
I1659,F745,LAX,ORD,35721,48330,30
I1660,F131-F746,ATL,LAX,46469,72805,25
I1661,F294-F746,DEN,LAX,30461,72805,1
I1662,F406-F746,MCO,LAX,20820,72805,1
I1663,F580-F746,ATL,LAX,20460,72805,28
I1664,F591-F746,JFK,LAX,20520,72805,36
I1665,F606-F746,MCO,LAX,20160,72805,19
I1666,F746,ORD,LAX,60196,72805,18
I1667,F747,JFK,MIA,21000,28906,128
I1668,F748,MIA,IAH,32935,39905,38
I1669,F22-F749,SFO,DEN,30598,53381,16
I1670,F202-F203-F749,CLT,DEN,20580,53381,16
I1671,F105-F234-F749,DTW,DEN,20400,53381,18
I1672,F280-F749,PHX,DEN,20220,53381,23
I1673,F521-F749,ATL,DEN,20760,53381,30
I1674,F749,IAH,DEN,47140,53381,7
I1675,F344-F750,LAX,PHX,43424,75011,6
I1676,F650-F750,MSP,PHX,44184,75011,43
I1677,F749-F750,IAH,PHX,47140,75011,5
I1678,F750,DEN,PHX,70655,75011,74
I1679,F259-F751,SFO,DEN,20760,88726,25
I1680,F308-F751,MSP,DEN,35061,88726,9
I1681,F55-F311-F751,EWR,DEN,33711,88726,12
I1682,F367-F751,CLT,DEN,20040,88726,37
I1683,F510-F751,DFW,DEN,36706,88726,37
I1684,F46-F689-F751,ORD,DEN,19800,88726,5
I1685,F751,PHX,DEN,84370,88726,3
I1686,F752,JFK,MSP,20700,28129,81
I1687,F41-F753,ATL,LAS,19860,44468,19
I1688,F238-F753,CLT,LAS,20820,44468,13
I1689,F613-F753,CLT,LAS,20340,44468,76
I1690,F753,MSP,LAS,35077,44468,52
I1691,F198-F754,ATL,DFW,52471,88045,57
I1692,F262-F754,MSP,DFW,19920,88045,8
I1693,F282-F754,SEA,DFW,20940,88045,15
I1694,F569-F754,ATL,DFW,20220,88045,33
I1695,F599-F754,ORD,DFW,19920,88045,42
I1696,F754,LAS,DFW,80422,88045,5
I1697,F755,DFW,ATL,20580,25863,23
I1698,F296-F756,LAS,ORD,19920,49433,2
I1699,F544-F756,DFW,ORD,20520,49433,5
I1700,F755-F756,DFW,ORD,20580,49433,42
I1701,F756,ATL,ORD,45041,49433,46
I1702,F129-F757,PHX,LAX,19800,74953,7
I1703,F435-F757,MIA,LAX,20400,74953,14
I1704,F462-F514-F757,PHX,LAX,20160,74953,14
I1705,F174-F695-F757,DTW,LAX,37740,74953,1
I1706,F757,ORD,LAX,62344,74953,60
I1707,F758,LAX,MSP,20100,31201,96
I1708,F107-F759,SEA,LAX,19800,57639,10
I1709,F209-F759,DFW,LAX,37678,57639,10
I1710,F260-F759,PHX,LAX,33815,57639,48
I1711,F531-F759,JFK,LAX,27616,57639,13
I1712,F759,MSP,LAX,46538,57639,15
I1713,F760,IAH,MSP,21000,28497,88
I1714,F412-F761,LAS,ATL,19800,38153,13
I1715,F761,MSP,ATL,31588,38153,142
I1716,F14-F762,LAS,DEN,20700,55212,3
I1717,F130-F762,ORD,DEN,37583,55212,1
I1718,F177-F762,DFW,DEN,38721,55212,18
I1719,F182-F762,LAS,DEN,20100,55212,5
I1720,F462-F762,PHX,DEN,20160,55212,15
I1721,F724-F762,IAH,DEN,20820,55212,75
I1722,F762,ATL,DEN,46545,55212,43
I1723,F08-F763,ORD,JFK,20160,81593,2
I1724,F240-F763,IAH,JFK,20100,81593,3
I1725,F321-F763,SEA,JFK,20700,81593,12
I1726,F358-F763,PHX,JFK,51356,81593,24
I1727,F517-F763,LAX,JFK,44017,81593,16
