Itinerary,Flight_legs,From,To,SDT,SAT,Pax
I1171,F169-F556,EWR,PHX,55191,86951,10
I1172,F214-F556,LAX,PHX,48245,86951,23
I1173,F319-F556,ATL,PHX,20460,86951,24
I1174,F345-F556,SFO,PHX,51150,86951,46
I1175,F357-F556,ATL,PHX,19860,86951,42
I1176,F192-F382-F556,ORD,PHX,41160,86951,2
I1177,F556,DFW,PHX,80683,86951,11
I1178,F557,JFK,ATL,20220,25719,34
I1179,F00-F30-F558,SEA,JFK,20580,58111,14
I1180,F30-F558,DFW,JFK,44946,58111,20
I1181,F79-F558,EWR,JFK,19980,58111,16
I1182,F181-F558,MIA,JFK,20520,58111,11
I1183,F218-F558,MCO,JFK,20400,58111,15
I1184,F455-F558,DFW,JFK,44128,58111,9
I1185,F558,ATL,JFK,52612,58111,10
I1186,F405-F559,ORD,DFW,21000,71330,50
I1187,F559,JFK,DFW,61277,71330,78
I1188,F560,DEN,LAS,20580,25120,88
I1189,F57-F561,DEN,DFW,20220,39953,10
I1190,F402-F561,SEA,DFW,20820,39953,47
I1191,F561,LAS,DFW,32330,39953,8
I1192,F10-F562,DEN,LAS,45234,74315,11
I1193,F233-F562,SFO,LAS,39541,74315,23
I1194,F261-F562,JFK,LAS,20940,74315,7
I1195,F322-F562,JFK,LAS,20640,74315,12
I1196,F357-F562,ATL,LAS,19860,74315,25
I1197,F562,DFW,LAS,66692,74315,43
I1198,F563,SFO,PHX,20940,25647,96
I1199,F564,PHX,ATL,37784,49254,22
I1200,F189-F565,PHX,DEN,36811,67026,19
I1201,F246-F565,ORD,DEN,38101,67026,16
I1202,F565,ATL,DEN,58359,67026,61
I1203,F566,ATL,ORD,20400,24792,128
I1204,F120-F567,CLT,ATL,20640,36535,4
I1205,F174-F567,JFK,ATL,19860,36535,15
I1206,F503-F567,MCO,ATL,21000,36535,21
I1207,F567,ORD,ATL,32143,36535,26
I1208,F244-F568,MIA,IAH,20700,53016,22
I1209,F567-F568,ORD,IAH,32143,53016,21
I1210,F568,ATL,IAH,48035,53016,85
I1211,F310-F569,LAS,ATL,46626,75258,8
I1212,F569,IAH,ATL,70277,75258,120
I1213,F570,MCO,DEN,20820,32007,128
I1214,F25-F571,LAX,SEA,20220,55694,19
I1215,F421-F571,CLT,SEA,20280,55694,22
I1216,F495-F571,SFO,SEA,20520,55694,30
I1217,F571,DEN,SEA,48292,55694,57
I1218,F572,LAS,ORD,20760,31699,160
I1219,F120-F573,CLT,LAS,20640,46269,1
I1220,F473-F573,DEN,LAS,21000,46269,47
I1221,F573,ORD,LAS,35330,46269,92
I1222,F159-F574,ORD,ATL,20940,76472,51
I1223,F560-F574,DEN,ATL,20580,76472,40
I1224,F473-F573-F574,DEN,ATL,21000,76472,20
I1225,F574,LAS,ATL,63854,76472,49
I1226,F575,SFO,PHX,20820,25527,67
I1227,F576,PHX,SFO,33650,38357,96
I1228,F28-F577,SEA,PHX,19860,62152,7
I1229,F344-F577,DFW,PHX,34329,62152,2
I1230,F577,SFO,PHX,57445,62152,87
I1231,F05-F578,DEN,IAH,20940,77432,7
I1232,F575-F578,SFO,IAH,20820,77432,17
I1233,F578,PHX,IAH,70142,77432,60
I1234,F579,MCO,DEN,20640,31827,68
I1235,F19-F580,ATL,EWR,42873,65452,7
I1236,F25-F580,LAX,EWR,20220,65452,9
I1237,F107-F580,CLT,EWR,20520,65452,2
I1238,F316-F580,LAX,EWR,40350,65452,15
I1239,F354-F580,ATL,EWR,20760,65452,26
I1240,F580,DEN,EWR,53860,65452,101
I1241,F02-F242-F581,JFK,ATL,20040,72896,2
I1242,F295-F581,IAH,ATL,21000,72896,40
I1243,F581,EWR,ATL,67501,72896,73
I1244,F34-F582,JFK,LAS,36427,89252,14
I1245,F139-F582,ORD,LAS,68950,89252,17
I1246,F178-F582,EWR,LAS,20520,89252,15
I1247,F185-F582,MCO,LAS,59451,89252,11
I1248,F284-F582,IAH,LAS,20880,89252,15
I1249,F582,ATL,LAS,76634,89252,88
I1250,F583,EWR,DEN,20280,31872,68
I1251,F19-F584,ATL,JFK,42873,68125,7
I1252,F584,DEN,JFK,56385,68125,121
I1253,F585,JFK,MIA,20700,28606,54
I1254,F453-F586,DFW,ORD,20340,44557,48
I1255,F586,MIA,ORD,35872,44557,32
I1256,F36-F587,EWR,MIA,19860,56214,5
I1257,F120-F587,CLT,MIA,20640,56214,1
I1258,F298-F587,SFO,MIA,20280,56214,40
I1259,F506-F587,LAX,MIA,20520,56214,40
I1260,F587,ORD,MIA,47529,56214,7
I1261,F588,JFK,IAH,20040,30286,96
I1262,F62-F589,CLT,ATL,20040,44833,17
I1263,F589,IAH,ATL,39852,44833,72
I1264,F18-F590,DEN,LAS,20940,73901,11
I1265,F34-F590,JFK,LAS,36427,73901,7
I1266,F133-F590,MCO,LAS,41213,73901,38
I1267,F189-F590,PHX,LAS,36811,73901,11
I1268,F246-F590,ORD,LAS,38101,73901,12
I1269,F272-F590,PHX,LAS,20880,73901,15
I1270,F590,ATL,LAS,61283,73901,2
I1271,F591,LAS,DFW,20700,28323,50
I1272,F165-F592,ATL,LAS,20640,60240,10
I1273,F264-F592,EWR,LAS,34644,60240,30
I1274,F275-F592,LAX,LAS,20400,60240,3
I1275,F426-F592,ORD,LAS,44332,60240,18
I1276,F459-F592,CLT,LAS,20100,60240,25
I1277,F592,DFW,LAS,52617,60240,10
I1278,F57-F593,DEN,ATL,20220,90277,6
I1279,F159-F593,ORD,ATL,20940,90277,20
I1280,F65-F289-F593,MCO,ATL,38461,90277,5
I1281,F236-F391-F593,DFW,ATL,19860,90277,9
I1282,F402-F593,SEA,ATL,20820,90277,26
I1283,F593,LAS,ATL,77659,90277,30
I1284,F594,EWR,MIA,20820,28695,128
I1285,F595,MIA,CLT,37347,42067,128
I1286,F194-F596,PHX,DFW,20760,74650,5
I1287,F393-F596,DEN,DFW,20280,74650,63
I1288,F596,CLT,DFW,67887,74650,60
I1289,F23-F597,ATL,CLT,39654,89501,2
I1290,F05-F226-F227-F597,DEN,CLT,20940,89501,14
I1291,F322-F597,JFK,CLT,20640,89501,11
I1292,F353-F597,LAX,CLT,58375,89501,15
I1293,F372-F597,ATL,CLT,74489,89501,8
I1294,F410-F597,EWR,CLT,42546,89501,61
I1295,F461-F597,ATL,CLT,53790,89501,7
I1296,F597,DFW,CLT,82738,89501,10
I1297,F598,SEA,DEN,20820,28222,128
I1298,F09-F599,DFW,SEA,20220,61706,8
I1299,F25-F599,LAX,SEA,20220,61706,7
I1300,F599,DEN,SEA,54304,61706,113
I1301,F60-F600,ORD,DEN,41471,78752,31
I1302,F232-F516-F600,DFW,DEN,20280,78752,21
I1303,F600,SEA,DEN,71350,78752,76
I1304,F601,EWR,ATL,20220,25615,39
I1305,F22-F602,MIA,EWR,20160,33737,2
I1306,F424-F602,IAH,EWR,20520,33737,33
I1307,F602,ATL,EWR,28342,33737,33
I1308,F603,EWR,DEN,48395,59987,96
I1309,F604,SFO,DFW,20040,30619,55
I1310,F238-F605,PHX,JFK,19980,57621,3
I1311,F351-F605,SEA,JFK,20280,57621,23
I1312,F439-F605,LAX,JFK,20400,57621,35
I1313,F459-F605,CLT,JFK,20100,57621,25
I1314,F605,DFW,JFK,47568,57621,6
I1315,F151-F152-F606,CLT,DEN,19860,83711,26
I1316,F152-F606,MIA,DEN,47383,83711,19
I1317,F606,JFK,DEN,71971,83711,51
I1318,F607,SFO,ORD,20640,33973,67
I1319,F167-F608,LAS,DFW,20520,74620,7
I1320,F191-F608,SFO,DFW,19920,74620,15
I1321,F298-F608,SFO,DFW,20280,74620,17
I1322,F608,ORD,DFW,68815,74620,40
I1323,F609,PHX,ORD,20400,30808,128
I1324,F75-F610,CLT,SEA,19860,45185,5
I1325,F383-F610,CLT,SEA,21000,45185,49
I1326,F503-F610,MCO,SEA,21000,45185,20
I1327,F610,ORD,SEA,32761,45185,32
I1328,F419-F611,LAX,DFW,20760,69799,29
I1329,F611,SEA,DFW,57793,69799,82
I1330,F612,DEN,JFK,20460,32200,128
I1331,F86-F613,DFW,MCO,19800,72024,15
I1332,F276-F613,DFW,MCO,37908,72024,18
I1333,F394-F407-F613,CLT,MCO,45722,72024,14
I1334,F407-F613,ORD,MCO,54095,72024,6
I1335,F416-F613,DEN,MCO,34007,72024,25
I1336,F613,JFK,MCO,65180,72024,50
I1337,F614,DEN,IAH,20760,27001,75
I1338,F62-F615,CLT,SFO,20040,58126,10
I1339,F443-F615,MCO,SFO,32214,58126,29
I1340,F615,IAH,SFO,46305,58126,46
I1341,F616,PHX,CLT,20280,33096,96
I1342,F96-F617,MIA,PHX,33016,57040,29
I1343,F252-F617,DEN,PHX,20220,57040,59
I1344,F617,CLT,PHX,44224,57040,8
I1345,F29-F72-F618,SFO,ATL,32116,92596,9
I1346,F514-F618,SEA,ATL,20520,92596,50
I1347,F275-F554-F618,LAX,ATL,20400,92596,1
I1348,F554-F618,DFW,ATL,45095,92596,16
I1349,F618,PHX,ATL,81126,92596,20
I1350,F619,IAH,ATL,19860,24841,50
I1351,F22-F620,MIA,DFW,20160,58085,1
I1352,F79-F620,EWR,DFW,19980,58085,5
I1353,F181-F620,MIA,DFW,20520,58085,6
I1354,F218-F620,MCO,DFW,20400,58085,9
I1355,F244-F620,MIA,DFW,20700,58085,7
I1356,F557-F620,JFK,DFW,20220,58085,43
I1357,F564-F620,PHX,DFW,37784,58085,34
I1358,F503-F567-F620,MCO,DFW,21000,58085,18
I1359,F620,ATL,DFW,52802,58085,4
I1360,F10-F621,DEN,ATL,45234,87364,8
I1361,F83-F621,LAS,ATL,20340,87364,5
I1362,F87-F621,JFK,ATL,63741,87364,28
I1363,F114-F621,SEA,ATL,20340,87364,14
I1364,F214-F621,LAX,ATL,48245,87364,17
I1365,F351-F621,SEA,ATL,20280,87364,19
I1366,F353-F621,LAX,ATL,58375,87364,14
I1367,F419-F611-F621,LAX,ATL,20760,87364,17
I1368,F621,DFW,ATL,82081,87364,6
I1369,F622,DEN,JFK,20340,32080,128
I1370,F387-F623,CLT,DFW,20820,70552,24
I1371,F521-F623,DEN,DFW,20100,70552,23
I1372,F558-F623,ATL,DFW,52612,70552,21
I1373,F623,JFK,DFW,60499,70552,25
I1374,F624,SEA,DEN,20340,27742,96
I1375,F241-F625,EWR,DFW,20820,51407,29
I1376,F301-F625,EWR,DFW,20040,51407,31
I1377,F495-F625,SFO,DFW,20520,51407,31
I1378,F625,DEN,DFW,46763,51407,4
I1379,F205-F626,LAX,MIA,54758,82517,19
I1380,F227-F626,SFO,MIA,37057,82517,39
I1381,F233-F626,SFO,MIA,39541,82517,17
I1382,F275-F626,LAX,MIA,20400,82517,2
I1383,F322-F626,JFK,MIA,20640,82517,9
I1384,F626,DFW,MIA,74408,82517,10
I1385,F627,IAH,LAX,19800,29767,128
I1386,F355-F628,DEN,SEA,31837,49016,43
I1387,F530-F628,DFW,SEA,20040,49016,34
I1388,F628,LAX,SEA,42104,49016,28
I1389,F68-F629,SFO,LAX,44641,80624,5
I1390,F115-F629,DFW,LAX,48216,80624,57
I1391,F629,SEA,LAX,73712,80624,66
I1392,F630,DFW,ATL,20940,26223,22
I1393,F218-F631,MCO,DFW,20400,34299,3
I1394,F284-F631,IAH,DFW,20880,34299,14
I1395,F424-F631,IAH,DFW,20520,34299,12
I1396,F542-F631,IAH,DFW,19860,34299,58
I1397,F631,ATL,DFW,29016,34299,1
I1398,F83-F632,LAS,ATL,20340,47584,3
I1399,F105-F632,LAX,ATL,20520,47584,3
I1400,F351-F632,SEA,ATL,20280,47584,7
I1401,F360-F632,SFO,ATL,20520,47584,21
I1402,F561-F632,LAS,ATL,32330,47584,29
I1403,F632,DFW,ATL,42301,47584,30
I1404,F22-F633,MIA,ORD,20160,59119,1
I1405,F102-F633,JFK,ORD,20820,59119,53
I1406,F333-F633,IAH,ORD,20640,59119,13
I1407,F455-F633,DFW,ORD,44128,59119,9
I1408,F496-F633,DEN,ORD,31468,59119,18
I1409,F633,ATL,ORD,54727,59119,2
I1410,F36-F634,EWR,ATL,19860,89615,4
I1411,F143-F634,PHX,ATL,20820,89615,3
I1412,F174-F634,JFK,ATL,19860,89615,11
I1413,F267-F634,LAS,ATL,47273,89615,40
I1414,F394-F634,CLT,ATL,45722,89615,17
I1415,F445-F634,JFK,ATL,20280,89615,20
I1416,F634,ORD,ATL,85223,89615,1
I1417,F635,LAX,DFW,20340,29263,66
I1418,F71-F636,PHX,ORD,20220,55290,1
I1419,F89-F636,DEN,ORD,38264,55290,14
I1420,F591-F636,LAS,ORD,20700,55290,46
I1421,F636,DFW,ORD,49485,55290,35
I1422,F59-F637,SEA,ATL,20160,76654,3
I1423,F99-F637,SEA,ATL,20220,76654,2
I1424,F147-F637,LAS,ATL,56201,76654,41
I1425,F174-F637,JFK,ATL,19860,76654,5
I1426,F176-F637,DFW,ATL,60565,76654,33
I1427,F637,ORD,ATL,72262,76654,12
I1428,F49-F638,JFK,ORD,20460,85676,14
I1429,F358-F638,DFW,ORD,59304,85676,34
I1430,F388-F638,JFK,ORD,54772,85676,25
I1431,F424-F638,IAH,ORD,20520,85676,13
I1432,F455-F638,DFW,ORD,44128,85676,5
I1433,F638,ATL,ORD,81284,85676,5
I1434,F639,EWR,IAH,20220,30345,43
I1435,F640,IAH,LAS,47950,56779,128
I1436,F129-F146-F641,EWR,SEA,20520,68863,12
I1437,F464-F641,ATL,SEA,33638,68863,60
I1438,F641,LAS,SEA,62586,68863,30
I1439,F55-F642,LAX,DFW,36484,84335,24
I1440,F363-F642,SFO,DFW,20940,84335,41
I1441,F628-F642,LAX,DFW,42104,84335,23
I1442,F641-F642,LAS,DFW,62586,84335,26
I1443,F642,SEA,DFW,72329,84335,14
I1444,F643,MCO,CLT,20580,23977,128
I1445,F252-F644,DEN,EWR,20220,38158,22
I1446,F518-F644,ORD,EWR,20520,38158,37
I1447,F537-F644,MIA,EWR,20520,38158,42
I1448,F644,CLT,EWR,34333,38158,27
I1449,F263-F645,DFW,CLT,19800,45619,65
I1450,F602-F645,ATL,CLT,28342,45619,18
I1451,F645,EWR,CLT,41794,45619,35
I1452,F448-F646,DEN,DFW,20040,55586,57
I1453,F646,CLT,DFW,48823,55586,44
I1454,F149-F647,ORD,MCO,20880,74296,28
I1455,F36-F175-F647,EWR,MCO,19860,74296,3
I1456,F214-F647,LAX,MCO,48245,74296,11
I1457,F439-F647,LAX,MCO,20400,74296,18
I1458,F481-F647,LAX,MCO,20100,74296,49
I1459,F561-F647,LAS,MCO,32330,74296,12
I1460,F647,DFW,MCO,67177,74296,5
I1461,F648,PHX,ATL,19800,31270,96
I1462,F181-F649,MIA,DEN,20520,66783,3
I1463,F189-F649,PHX,DEN,36811,66783,4
I1464,F246-F649,ORD,DEN,38101,66783,6
I1465,F333-F649,IAH,DEN,20640,66783,8
I1466,F149-F549-F649,ORD,DEN,20880,66783,16
I1467,F261-F549-F649,JFK,DEN,20940,66783,6
I1468,F649,ATL,DEN,58116,66783,52
I1469,F65-F650,MCO,SFO,38461,90317,2
I1470,F117-F650,CLT,SFO,20160,90317,7
I1471,F330-F650,DFW,SFO,20160,90317,43
I1472,F354-F650,ATL,SFO,20760,90317,17
I1473,F189-F649-F650,PHX,SFO,36811,90317,1
I1474,F650,DEN,SFO,83333,90317,26
I1475,F651,PHX,SEA,20460,28474,72
I1476,F652,SEA,PHX,48546,56560,128
I1477,F653,SEA,LAX,19800,26712,81
I1478,F54-F654,SEA,DFW,21000,59462,15
I1479,F508-F654,DEN,DFW,20160,59462,40
I1480,F654,LAX,DFW,50539,59462,105
I1481,F02-F10-F655,JFK,PHX,20040,90442,7
I1482,F23-F655,ATL,PHX,39654,90442,1
I1483,F169-F655,EWR,PHX,55191,90442,6
I1484,F197-F293-F655,ORD,PHX,47515,90442,14
I1485,F410-F655,EWR,PHX,42546,90442,39
I1486,F215-F451-F655,JFK,PHX,20880,90442,15
I1487,F218-F461-F655,MCO,PHX,20400,90442,13
I1488,F481-F655,LAX,PHX,20100,90442,30
I1489,F561-F655,LAS,PHX,32330,90442,9
I1490,F608-F655,ORD,PHX,68815,90442,17
I1491,F655,DFW,PHX,84174,90442,9
I1492,F656,LAS,SEA,19980,26257,160
I1493,F651-F657,PHX,LAS,20460,37490,56
I1494,F657,SEA,LAS,31213,37490,104
I1495,F402-F658,SEA,ORD,20820,53754,22
I1496,F658,LAS,ORD,42815,53754,138
I1497,F56-F659,SEA,LAS,48550,85926,3
I1498,F120-F659,CLT,LAS,20640,85926,1
I1499,F138-F659,SFO,LAS,20280,85926,6
I1500,F176-F659,DFW,LAS,60565,85926,21
I1501,F336-F659,JFK,LAS,20340,85926,20
I1502,F394-F659,CLT,LAS,45722,85926,7
I1503,F406-F659,JFK,LAS,39796,85926,65
I1504,F586-F659,MIA,LAS,35872,85926,16
I1505,F659,ORD,LAS,74987,85926,21
I1506,F660,SFO,IAH,20940,32761,96
I1507,F327-F661,DEN,PHX,21000,55756,52
I1508,F377-F661,JFK,PHX,20040,55756,38
I1509,F661,IAH,PHX,48466,55756,5
I1510,F662,LAX,ORD,20040,32649,160
I1511,F174-F663,JFK,LAX,19860,58886,5
I1512,F196-F663,DEN,LAX,20160,58886,6
I1513,F469-F663,MCO,LAX,19800,58886,52
I1514,F473-F663,DEN,LAX,21000,58886,39
I1515,F490-F663,SEA,LAX,20280,58886,55
I1516,F663,ORD,LAX,46277,58886,3
I1517,F664,JFK,DFW,19860,29913,160
I1518,F114-F665,SEA,ORD,20340,67087,6
I1519,F226-F233-F665,PHX,ORD,30190,67087,21
I1520,F261-F665,JFK,ORD,20940,67087,7
I1521,F291-F665,LAS,ORD,20460,67087,25
I1522,F319-F665,ATL,ORD,20460,67087,13
I1523,F439-F665,LAX,ORD,20400,67087,13
I1524,F497-F665,ATL,ORD,48206,67087,5
I1525,F548-F665,MIA,ORD,20880,67087,52
I1526,F424-F631-F665,IAH,ORD,20520,67087,7
I1527,F665,DFW,ORD,61282,67087,11
I1528,F666,ORD,MCO,19920,27210,58
I1529,F44-F667,CLT,DEN,47188,71296,13
I1530,F384-F667,ORD,DEN,41105,71296,65
I1531,F470-F667,ORD,DEN,34779,71296,10
I1532,F667,MCO,DEN,60109,71296,8
I1533,F668,DEN,JFK,20760,32500,128
I1534,F387-F669,CLT,DEN,20820,74910,15
I1535,F79-F245-F407-F669,EWR,DEN,19980,74910,3
I1536,F407-F669,ORD,DEN,54095,74910,5
I1537,F558-F669,ATL,DEN,52612,74910,7
I1538,F605-F669,DFW,DEN,47568,74910,4
I1539,F669,JFK,DEN,63170,74910,94
I1540,F670,SEA,DEN,20220,27622,67
I1541,F236-F671,DFW,CLT,19860,66499,2
I1542,F579-F671,MCO,CLT,20640,66499,63
I1543,F671,DEN,CLT,56833,66499,31
I1544,F672,MCO,EWR,19860,26655,160
I1545,F263-F673,DFW,DEN,19800,52458,34
I1546,F437-F673,ATL,DEN,32062,52458,28
I1547,F673,EWR,DEN,40866,52458,68
I1548,F203-F674,PHX,ATL,20160,69156,3
I1549,F239-F674,DFW,ATL,44541,69156,16
I1550,F429-F674,SFO,ATL,34013,69156,50
I1551,F495-F674,SFO,ATL,20520,69156,14
I1552,F579-F674,MCO,ATL,20640,69156,29
I1553,F674,DEN,ATL,60489,69156,30
I1554,F675,IAH,ATL,20700,25681,160
I1555,F49-F676,JFK,DFW,20460,42770,14
I1556,F542-F676,IAH,DFW,19860,42770,38
I1557,F676,ATL,DFW,37487,42770,108
I1558,F89-F677,DEN,JFK,38264,66767,5
I1559,F114-F677,SEA,JFK,20340,66767,6
I1560,F319-F677,ATL,JFK,20460,66767,9
I1561,F492-F677,ATL,JFK,19800,66767,66
I1562,F553-F677,DEN,JFK,38178,66767,26
I1563,F218-F631-F677,MCO,JFK,20400,66767,1
I1564,F635-F677,LAX,JFK,20340,66767,30
I1565,F677,DFW,JFK,56714,66767,17
I1566,F326-F678,MCO,DFW,60332,81065,18
I1567,F405-F678,ORD,DFW,21000,81065,51
I1568,F394-F407-F678,CLT,DFW,45722,81065,9
I1569,F558-F678,ATL,DFW,52612,81065,5
I1570,F678,JFK,DFW,71012,81065,77
I1571,F679,ORD,LAS,20880,31819,128
I1572,F287-F680,IAH,DEN,20340,67702,67
I1573,F341-F680,ATL,DEN,20400,67702,20
I1574,F402-F680,SEA,DEN,20820,67702,13
I1575,F543-F680,ATL,DEN,36247,67702,13
I1576,F680,LAS,DEN,63162,67702,15
I1577,F09-F681,DFW,PHX,20220,76360,5
I1578,F19-F681,ATL,PHX,42873,76360,3
I1579,F84-F681,DFW,PHX,60264,76360,20
I1580,F88-F681,DFW,PHX,20040,76360,1
I1581,F117-F681,CLT,PHX,20160,76360,3
I1582,F281-F681,SFO,PHX,20640,76360,5
I1583,F301-F681,EWR,PHX,20040,76360,13
I1584,F552-F681,MIA,PHX,19860,76360,58
I1585,F681,DEN,PHX,72004,76360,20
I1586,F72-F682,DFW,DEN,50756,83887,43
I1587,F484-F682,MCO,DEN,19860,83887,32
I1588,F661-F682,IAH,DEN,48466,83887,1
I1589,F682,PHX,DEN,79531,83887,52
I1590,F683,JFK,IAH,20700,30946,160
I1591,F76-F684,ORD,JFK,26689,69338,13
I1592,F614-F684,DEN,JFK,20760,69338,53
I1593,F639-F684,EWR,JFK,20220,69338,52
I1594,F684,IAH,JFK,59092,69338,42
I1595,F685,SEA,PHX,19980,27994,96
I1596,F103-F686,ATL,MCO,36636,70827,35
I1597,F225-F686,SFO,MCO,20160,70827,27
I1598,F686,PHX,MCO,57467,70827,34
I1599,F90-F687,DFW,ORD,54716,92742,52
I1600,F207-F687,JFK,ORD,33158,92742,27
I1601,F482-F687,DFW,ORD,47150,92742,15
I1602,F687,MCO,ORD,85452,92742,2
I1603,F688,DEN,ATL,20220,28887,96
I1604,F102-F689,JFK,DFW,20820,45247,31
I1605,F567-F689,ORD,DFW,32143,45247,23
I1606,F689,ATL,DFW,39964,45247,42
I1607,F28-F29-F690,SEA,ATL,19860,65194,17
I1608,F351-F690,SEA,ATL,20280,65194,6
I1609,F561-F690,LAS,ATL,32330,65194,8
I1610,F690,DFW,ATL,59911,65194,65
I1611,F18-F691,DEN,DFW,20940,93076,4
I1612,F178-F691,EWR,DFW,20520,93076,10
I1613,F388-F691,JFK,DFW,54772,93076,13
I1614,F417-F691,JFK,DFW,51883,93076,40
I1615,F691,ATL,DFW,87793,93076,29
I1616,F692,SEA,ORD,20880,33304,128
I1617,F145-F693,LAS,SEA,20400,62934,5
I1618,F196-F693,DEN,SEA,20160,62934,3
I1619,F473-F693,DEN,SEA,21000,62934,16
I1620,F503-F693,MCO,SEA,21000,62934,16
I1621,F693,ORD,SEA,50510,62934,88
I1622,F694,SEA,DEN,21000,28402,62
I1623,F429-F695,SFO,LAS,34013,50216,53
I1624,F670-F695,SEA,LAS,20220,50216,29
I1625,F695,DEN,LAS,45676,50216,14
I1626,F266-F696,ORD,ATL,20040,69042,10
I1627,F500-F696,SEA,ATL,34032,69042,55
I1628,F696,LAS,ATL,56424,69042,31
I1629,F185-F697,MCO,DEN,59451,81274,6
I1630,F272-F697,PHX,DEN,20880,81274,12
I1631,F126-F358-F697,LAS,DEN,20580,81274,9
I1632,F417-F697,JFK,DEN,51883,81274,15
I1633,F542-F697,IAH,DEN,19860,81274,27
I1634,F564-F697,PHX,DEN,37784,81274,23
I1635,F351-F632-F697,SEA,DEN,20280,81274,3
I1636,F697,ATL,DEN,72607,81274,1
I1637,F698,MCO,ORD,20580,27870,83
I1638,F143-F699,PHX,SFO,20820,73935,1
I1639,F196-F699,DEN,SFO,20160,73935,1
I1640,F336-F699,JFK,SFO,20340,73935,18
I1641,F488-F699,LAS,SFO,44574,73935,55
I1642,F490-F699,SEA,SFO,20280,73935,42
I1643,F503-F699,MCO,SFO,21000,73935,9
I1644,F699,ORD,SFO,60602,73935,2
I1645,F700,SEA,DFW,20760,32766,72
I1646,F275-F701,LAX,CLT,20400,65800,1
I1647,F492-F701,ATL,CLT,19800,65800,39
I1648,F561-F701,LAS,CLT,32330,65800,5
I1649,F701,DFW,CLT,59037,65800,83
I1650,F702,DEN,DFW,20160,24804,160
I1651,F165-F703,ATL,DEN,20640,47793,4
I1652,F351-F703,SEA,DEN,20280,47793,3
I1653,F357-F703,ATL,DEN,19860,47793,10
I1654,F380-F703,LAX,DEN,20640,47793,19
I1655,F604-F703,SFO,DEN,20040,47793,41
I1656,F700-F703,SEA,DEN,20760,47793,56
I1657,F703,DFW,DEN,43149,47793,24
I1658,F19-F704,ATL,DFW,42873,64704,1
I1659,F25-F704,LAX,DFW,20220,64704,4
I1660,F203-F704,PHX,DFW,20160,64704,2
I1661,F221-F288-F704,ATL,DFW,20520,64704,26
I1662,F354-F704,ATL,DFW,20760,64704,11
I1663,F367-F704,IAH,DFW,51643,64704,11
I1664,F390-F704,LAS,DFW,20340,64704,21
I1665,F673-F704,EWR,DFW,40866,64704,30
I1666,F694-F704,SEA,DFW,21000,64704,34
I1667,F704,DEN,DFW,60060,64704,14
I1668,F705,SEA,ORD,20640,33064,160
I1669,F162-F706,MIA,SEA,20640,71033,9
I1670,F174-F706,JFK,SEA,19860,71033,2
I1671,F394-F706,CLT,SEA,45722,71033,5
I1672,F400-F706,PHX,SEA,45222,71033,30
I1673,F457-F706,SFO,SEA,20880,71033,55
I1674,F698-F706,MCO,SEA,20580,71033,45
I1675,F706,ORD,SEA,58609,71033,14
I1676,F707,ATL,LAS,20400,33018,96
I1677,F309-F708,DFW,ATL,20220,51578,22
I1678,F708,LAS,ATL,38960,51578,74
I1679,F181-F709,MIA,PHX,20520,89843,3
I1680,F581-F709,EWR,PHX,67501,89843,45
I1681,F619-F709,IAH,PHX,19860,89843,47
I1682,F709,ATL,PHX,78373,89843,1
I1683,F710,LAS,ATL,20160,32778,128
I1684,F18-F711,DEN,JFK,20940,57439,3
I1685,F110-F711,IAH,JFK,20400,57439,25
I1686,F272-F711,PHX,JFK,20880,57439,4
I1687,F284-F711,IAH,JFK,20880,57439,4
I1688,F333-F711,IAH,JFK,20640,57439,4
I1689,F463-F711,EWR,JFK,20100,57439,25
I1690,F564-F711,PHX,JFK,37784,57439,17
I1691,F630-F711,DFW,JFK,20940,57439,32
I1692,F711,ATL,JFK,51940,57439,14
I1693,F276-F712,DFW,ORD,37908,71879,7
I1694,F521-F712,DEN,ORD,20100,71879,20
I1695,F712,JFK,ORD,66538,71879,101
I1696,F713,PHX,DEN,20100,24456,96
I1697,F257-F714,ATL,LAX,20460,43887,61
I1698,F301-F714,EWR,LAX,20040,43887,9
I1699,F330-F714,DFW,LAX,20160,43887,21
I1700,F714,DEN,LAX,37655,43887,5
I1701,F715,LAX,ORD,59256,71865,96
I1702,F59-F716,SEA,LAX,20160,93172,3
I1703,F135-F716,PHX,LAX,20820,93172,6
I1704,F145-F716,LAS,LAX,20400,93172,2
I1705,F147-F716,LAS,LAX,56201,93172,19
I1706,F167-F716,LAS,LAX,20520,93172,3
I1707,F191-F716,SFO,LAX,19920,93172,5
I1708,F247-F716,ATL,LAX,60548,93172,12
I1709,F267-F716,LAS,LAX,47273,93172,25
I1710,F336-F716,JFK,LAX,20340,93172,7
I1711,F88-F422-F716,DFW,LAX,20040,93172,1
I1712,F445-F716,JFK,LAX,20280,93172,11
I1713,F716,ORD,LAX,80563,93172,2
I1714,F717,MIA,ORD,20520,29205,96
I1715,F167-F718,LAS,MIA,20520,62150,2
I1716,F312-F718,LAS,MIA,19800,62150,5
I1717,F469-F718,MCO,MIA,19800,62150,23
I1718,F607-F718,SFO,MIA,20640,62150,29
I1719,F718,ORD,MIA,53465,62150,37
I1720,F229-F719,CLT,ATL,20340,83263,41
I1721,F585-F719,JFK,ATL,20700,83263,42
I1722,F587-F719,ORD,ATL,47529,83263,3
